块大小,块总数,容量(B),相联度,替换策略,总访问,命中,缺失,强制缺失,容量缺失,冲突缺失,命中率,缺失代价(事务数)
4,32,128,1,random,865,815,50,50,0,0,94.22%,50
4,32,128,1,lru,865,815,50,50,0,0,94.22%,50
4,32,128,1,fifo,865,815,50,50,0,0,94.22%,50
4,64,256,1,random,865,815,50,50,0,0,94.22%,50
4,32,128,8,fifo,865,815,50,50,0,0,94.22%,50
4,32,128,8,lru,865,815,50,50,0,0,94.22%,50
4,64,256,1,fifo,865,815,50,50,0,0,94.22%,50
4,64,256,1,lru,865,815,50,50,0,0,94.22%,50
4,64,256,4,lru,865,815,50,50,0,0,94.22%,50
4,64,256,4,fifo,865,815,50,50,0,0,94.22%,50
4,64,256,2,random,865,815,50,50,0,0,94.22%,50
4,64,256,2,lru,865,815,50,50,0,0,94.22%,50
4,64,256,2,fifo,865,815,50,50,0,0,94.22%,50
4,512,2048,1,random,865,815,50,50,0,0,94.22%,50
4,64,256,4,random,865,815,50,50,0,0,94.22%,50
4,256,1024,1,lru,865,815,50,50,0,0,94.22%,50
4,512,2048,8,random,865,815,50,50,0,0,94.22%,50
4,512,2048,8,lru,865,815,50,50,0,0,94.22%,50
4,512,2048,8,fifo,865,815,50,50,0,0,94.22%,50
4,512,2048,4,random,865,815,50,50,0,0,94.22%,50
4,512,2048,4,lru,865,815,50,50,0,0,94.22%,50
4,512,2048,4,fifo,865,815,50,50,0,0,94.22%,50
4,512,2048,2,random,865,815,50,50,0,0,94.22%,50
4,512,2048,2,lru,865,815,50,50,0,0,94.22%,50
4,512,2048,2,fifo,865,815,50,50,0,0,94.22%,50
4,64,256,8,fifo,865,815,50,50,0,0,94.22%,50
4,512,2048,1,lru,865,815,50,50,0,0,94.22%,50
4,512,2048,1,fifo,865,815,50,50,0,0,94.22%,50
4,256,1024,8,random,865,815,50,50,0,0,94.22%,50
4,256,1024,8,lru,865,815,50,50,0,0,94.22%,50
4,256,1024,8,fifo,865,815,50,50,0,0,94.22%,50
4,256,1024,4,random,865,815,50,50,0,0,94.22%,50
4,256,1024,4,lru,865,815,50,50,0,0,94.22%,50
4,256,1024,4,fifo,865,815,50,50,0,0,94.22%,50
4,256,1024,2,random,865,815,50,50,0,0,94.22%,50
4,256,1024,2,lru,865,815,50,50,0,0,94.22%,50
4,128,512,8,fifo,865,815,50,50,0,0,94.22%,50
4,128,512,1,lru,865,815,50,50,0,0,94.22%,50
4,128,512,1,random,865,815,50,50,0,0,94.22%,50
4,128,512,2,fifo,865,815,50,50,0,0,94.22%,50
4,128,512,2,lru,865,815,50,50,0,0,94.22%,50
4,128,512,2,random,865,815,50,50,0,0,94.22%,50
4,128,512,4,fifo,865,815,50,50,0,0,94.22%,50
4,128,512,4,lru,865,815,50,50,0,0,94.22%,50
4,128,512,4,random,865,815,50,50,0,0,94.22%,50
4,128,512,8,lru,865,815,50,50,0,0,94.22%,50
4,128,512,8,random,865,815,50,50,0,0,94.22%,50
4,256,1024,1,fifo,865,815,50,50,0,0,94.22%,50
4,256,1024,1,random,865,815,50,50,0,0,94.22%,50
4,128,512,1,fifo,865,815,50,50,0,0,94.22%,50
4,64,256,8,random,865,815,50,50,0,0,94.22%,50
4,64,256,8,lru,865,815,50,50,0,0,94.22%,50
4,32,128,8,random,865,812,53,50,0,3,93.87%,53
4,16,64,4,random,865,809,56,50,4,2,93.53%,56
4,16,64,4,lru,865,808,57,50,7,0,93.41%,57
4,16,64,8,lru,865,807,58,50,8,0,93.29%,58
4,32,128,4,random,865,807,58,50,0,8,93.29%,58
4,16,64,2,lru,865,807,58,50,6,2,93.29%,58
4,32,128,2,random,865,804,61,50,0,11,92.95%,61
4,16,64,2,fifo,865,804,61,50,6,5,92.95%,61
4,16,64,8,fifo,865,804,61,50,8,3,92.95%,61
4,16,64,4,fifo,865,804,61,50,8,3,92.95%,61
4,16,64,2,random,865,801,64,50,6,8,92.60%,64
4,16,64,8,random,865,796,69,50,4,15,92.02%,69
32,4,128,1,fifo,865,778,87,7,2,78,89.94%,696
32,4,128,1,lru,865,778,87,7,2,78,89.94%,696
32,4,128,1,random,865,778,87,7,2,78,89.94%,696
16,4,64,1,random,865,733,132,13,6,113,84.74%,528
16,4,64,1,lru,865,733,132,13,6,113,84.74%,528
16,4,64,1,fifo,865,733,132,13,6,113,84.74%,528
8,8,64,1,random,865,610,255,25,5,225,70.52%,510
8,8,64,1,lru,865,610,255,25,5,225,70.52%,510
8,8,64,1,fifo,865,610,255,25,5,225,70.52%,510
4,16,64,1,fifo,865,583,282,50,5,227,67.40%,282
4,16,64,1,lru,865,583,282,50,5,227,67.40%,282
4,16,64,1,random,865,583,282,50,5,227,67.40%,282
4,8,32,8,random,865,575,290,50,232,8,66.47%,290
4,8,32,4,random,865,570,295,50,232,13,65.90%,295
4,8,32,2,random,865,562,303,50,247,6,64.97%,303
8,4,32,2,random,865,523,342,25,317,0,60.46%,684
8,4,32,4,random,865,520,345,25,320,0,60.12%,690
4,8,32,2,fifo,865,467,398,50,348,0,53.99%,398
4,8,32,2,lru,865,467,398,50,348,0,53.99%,398
8,4,32,2,lru,865,400,465,25,440,0,46.24%,930
8,4,32,2,fifo,865,400,465,25,440,0,46.24%,930
4,8,32,4,fifo,865,392,473,50,423,0,45.32%,473
4,8,32,4,lru,865,392,473,50,423,0,45.32%,473
4,8,32,8,fifo,865,392,473,50,423,0,45.32%,473
4,8,32,8,lru,865,392,473,50,423,0,45.32%,473
8,4,32,1,fifo,865,380,485,25,459,1,43.93%,970
8,4,32,1,lru,865,380,485,25,459,1,43.93%,970
8,4,32,1,random,865,380,485,25,459,1,43.93%,970
4,8,32,1,random,865,355,510,50,236,224,41.04%,510
4,8,32,1,lru,865,355,510,50,236,224,41.04%,510
4,8,32,1,fifo,865,355,510,50,236,224,41.04%,510
8,4,32,4,lru,865,288,577,25,552,0,33.29%,1154
8,4,32,4,fifo,865,288,577,25,552,0,33.29%,1154
4,4,16,2,random,865,127,738,50,688,0,14.68%,738
4,4,16,4,random,865,107,758,50,708,0,12.37%,758
4,4,16,1,lru,865,56,809,50,759,0,6.47%,809
4,4,16,1,random,865,56,809,50,759,0,6.47%,809
4,4,16,1,fifo,865,56,809,50,759,0,6.47%,809
4,4,16,4,fifo,865,0,865,50,815,0,0.00%,865
4,4,16,2,lru,865,0,865,50,815,0,0.00%,865
4,4,16,2,fifo,865,0,865,50,815,0,0.00%,865
4,4,16,4,lru,865,0,865,50,815,0,0.00%,865
