分支BTB组数,分支BTB相联度,jalBTB组数,jalBTB相联度,算法,总分支,正确,误预测,准确率(%),分支总数,分支正确,分支准确率(%),jal总数,jal正确,jal准确率(%)
32,2,16,2,BTFN+SharedJal,58781298,47741159,11040139,81.22,53213763,44193325,83.05,5567535,3547834,63.72
32,2,16,1,BTFN+SharedJal,58781298,47741159,11040139,81.22,53213763,44193325,83.05,5567535,3547834,63.72
32,2,8,4,BTFN+SharedJal,58781298,47741159,11040139,81.22,53213763,44193325,83.05,5567535,3547834,63.72
32,2,8,2,BTFN+SharedJal,58781298,47741159,11040139,81.22,53213763,44193325,83.05,5567535,3547834,63.72
32,2,8,1,BTFN+SharedJal,58781298,47741159,11040139,81.22,53213763,44193325,83.05,5567535,3547834,63.72
32,2,4,4,BTFN+SharedJal,58781298,47741159,11040139,81.22,53213763,44193325,83.05,5567535,3547834,63.72
32,2,4,2,BTFN+SharedJal,58781298,47741159,11040139,81.22,53213763,44193325,83.05,5567535,3547834,63.72
32,2,4,1,BTFN+SharedJal,58781298,47741159,11040139,81.22,53213763,44193325,83.05,5567535,3547834,63.72
4,2,64,1,BTFN+SplitJal,58781298,47721430,11059868,81.18,53213763,42230934,79.36,5567535,5490496,98.62
4,1,64,1,BTFN+SplitJal,58781298,47721034,11060264,81.18,53213763,42230538,79.36,5567535,5490496,98.62
4,4,64,1,BTFN+SplitJal,58781298,47720980,11060318,81.18,53213763,42230484,79.36,5567535,5490496,98.62
32,1,64,2,BTFN+SharedJal,58781298,47717085,11064213,81.18,53213763,44180318,83.02,5567535,3536767,63.52
32,1,64,4,BTFN+SharedJal,58781298,47717085,11064213,81.18,53213763,44180318,83.02,5567535,3536767,63.52
32,1,4,2,BTFN+SharedJal,58781298,47717085,11064213,81.18,53213763,44180318,83.02,5567535,3536767,63.52
32,1,4,1,BTFN+SharedJal,58781298,47717085,11064213,81.18,53213763,44180318,83.02,5567535,3536767,63.52
32,1,4,4,BTFN+SharedJal,58781298,47717085,11064213,81.18,53213763,44180318,83.02,5567535,3536767,63.52
32,1,8,1,BTFN+SharedJal,58781298,47717085,11064213,81.18,53213763,44180318,83.02,5567535,3536767,63.52
32,1,8,2,BTFN+SharedJal,58781298,47717085,11064213,81.18,53213763,44180318,83.02,5567535,3536767,63.52
32,1,8,4,BTFN+SharedJal,58781298,47717085,11064213,81.18,53213763,44180318,83.02,5567535,3536767,63.52
32,1,16,1,BTFN+SharedJal,58781298,47717085,11064213,81.18,53213763,44180318,83.02,5567535,3536767,63.52
32,1,16,2,BTFN+SharedJal,58781298,47717085,11064213,81.18,53213763,44180318,83.02,5567535,3536767,63.52
32,1,16,4,BTFN+SharedJal,58781298,47717085,11064213,81.18,53213763,44180318,83.02,5567535,3536767,63.52
32,1,32,1,BTFN+SharedJal,58781298,47717085,11064213,81.18,53213763,44180318,83.02,5567535,3536767,63.52
32,1,64,1,BTFN+SharedJal,58781298,47717085,11064213,81.18,53213763,44180318,83.02,5567535,3536767,63.52
32,1,32,4,BTFN+SharedJal,58781298,47717085,11064213,81.18,53213763,44180318,83.02,5567535,3536767,63.52
32,1,32,2,BTFN+SharedJal,58781298,47717085,11064213,81.18,53213763,44180318,83.02,5567535,3536767,63.52
4,2,32,4,BTFN+SplitJal,58781298,47676336,11104962,81.11,53213763,42230934,79.36,5567535,5445402,97.81
4,1,32,4,BTFN+SplitJal,58781298,47675940,11105358,81.11,53213763,42230538,79.36,5567535,5445402,97.81
4,4,32,4,BTFN+SplitJal,58781298,47675886,11105412,81.11,53213763,42230484,79.36,5567535,5445402,97.81
4,2,32,2,BTFN+SplitJal,58781298,47605367,11175931,80.99,53213763,42230934,79.36,5567535,5374433,96.53
4,1,32,2,BTFN+SplitJal,58781298,47604971,11176327,80.99,53213763,42230538,79.36,5567535,5374433,96.53
4,4,32,2,BTFN+SplitJal,58781298,47604917,11176381,80.99,53213763,42230484,79.36,5567535,5374433,96.53
16,4,4,4,BTFN+SplitJal,58781298,47596807,11184491,80.97,53213763,43748692,82.21,5567535,3848115,69.12
16,4,4,2,BTFN+SplitJal,58781298,47596699,11184599,80.97,53213763,43748692,82.21,5567535,3848007,69.12
16,4,4,1,BTFN+SplitJal,58781298,47596608,11184690,80.97,53213763,43748692,82.21,5567535,3847916,69.11
16,2,4,4,BTFN+SplitJal,58781298,47582820,11198478,80.95,53213763,43734705,82.19,5567535,3848115,69.12
16,2,4,2,BTFN+SplitJal,58781298,47582712,11198586,80.95,53213763,43734705,82.19,5567535,3848007,69.12
16,2,4,1,BTFN+SplitJal,58781298,47582621,11198677,80.95,53213763,43734705,82.19,5567535,3847916,69.11
16,1,4,4,BTFN+SplitJal,58781298,47581431,11199867,80.95,53213763,43733316,82.18,5567535,3848115,69.12
16,1,4,2,BTFN+SplitJal,58781298,47581323,11199975,80.95,53213763,43733316,82.18,5567535,3848007,69.12
16,1,4,1,BTFN+SplitJal,58781298,47581232,11200066,80.95,53213763,43733316,82.18,5567535,3847916,69.11
4,2,32,1,BTFN+SplitJal,58781298,47562445,11218853,80.91,53213763,42230934,79.36,5567535,5331511,95.76
4,1,32,1,BTFN+SplitJal,58781298,47562049,11219249,80.91,53213763,42230538,79.36,5567535,5331511,95.76
4,4,32,1,BTFN+SplitJal,58781298,47561995,11219303,80.91,53213763,42230484,79.36,5567535,5331511,95.76
4,2,16,4,BTFN+SplitJal,58781298,47470342,11310956,80.76,53213763,42230934,79.36,5567535,5239408,94.11
4,1,16,4,BTFN+SplitJal,58781298,47469946,11311352,80.76,53213763,42230538,79.36,5567535,5239408,94.11
4,4,16,4,BTFN+SplitJal,58781298,47469892,11311406,80.76,53213763,42230484,79.36,5567535,5239408,94.11
4,2,16,2,BTFN+SplitJal,58781298,47405197,11376101,80.65,53213763,42230934,79.36,5567535,5174263,92.94
4,1,16,2,BTFN+SplitJal,58781298,47404801,11376497,80.65,53213763,42230538,79.36,5567535,5174263,92.94
4,4,16,2,BTFN+SplitJal,58781298,47404747,11376551,80.65,53213763,42230484,79.36,5567535,5174263,92.94
4,2,16,1,BTFN+SplitJal,58781298,47393124,11388174,80.63,53213763,42230934,79.36,5567535,5162190,92.72
4,1,16,1,BTFN+SplitJal,58781298,47392728,11388570,80.63,53213763,42230538,79.36,5567535,5162190,92.72
4,4,16,1,BTFN+SplitJal,58781298,47392674,11388624,80.63,53213763,42230484,79.36,5567535,5162190,92.72
4,2,8,4,BTFN+SplitJal,58781298,47375367,11405931,80.60,53213763,42230934,79.36,5567535,5144433,92.40
4,1,8,4,BTFN+SplitJal,58781298,47374971,11406327,80.60,53213763,42230538,79.36,5567535,5144433,92.40
4,4,8,4,BTFN+SplitJal,58781298,47374917,11406381,80.60,53213763,42230484,79.36,5567535,5144433,92.40
4,2,8,2,BTFN+SplitJal,58781298,47346252,11435046,80.55,53213763,42230934,79.36,5567535,5115318,91.88
4,2,8,1,BTFN+SplitJal,58781298,47346127,11435171,80.55,53213763,42230934,79.36,5567535,5115193,91.88
4,1,8,2,BTFN+SplitJal,58781298,47345856,11435442,80.55,53213763,42230538,79.36,5567535,5115318,91.88
4,4,8,2,BTFN+SplitJal,58781298,47345802,11435496,80.55,53213763,42230484,79.36,5567535,5115318,91.88
4,1,8,1,BTFN+SplitJal,58781298,47345731,11435567,80.55,53213763,42230538,79.36,5567535,5115193,91.88
4,4,8,1,BTFN+SplitJal,58781298,47345677,11435621,80.55,53213763,42230484,79.36,5567535,5115193,91.88
8,1,4,4,BTFN+SplitJal,58781298,46763563,12017735,79.56,53213763,42915448,80.65,5567535,3848115,69.12
8,2,4,4,BTFN+SplitJal,58781298,46763531,12017767,79.56,53213763,42915416,80.65,5567535,3848115,69.12
8,4,4,4,BTFN+SplitJal,58781298,46763497,12017801,79.56,53213763,42915382,80.65,5567535,3848115,69.12
8,1,4,2,BTFN+SplitJal,58781298,46763455,12017843,79.55,53213763,42915448,80.65,5567535,3848007,69.12
8,2,4,2,BTFN+SplitJal,58781298,46763423,12017875,79.55,53213763,42915416,80.65,5567535,3848007,69.12
8,4,4,2,BTFN+SplitJal,58781298,46763389,12017909,79.55,53213763,42915382,80.65,5567535,3848007,69.12
8,1,4,1,BTFN+SplitJal,58781298,46763364,12017934,79.55,53213763,42915448,80.65,5567535,3847916,69.11
8,2,4,1,BTFN+SplitJal,58781298,46763332,12017966,79.55,53213763,42915416,80.65,5567535,3847916,69.11
8,4,4,1,BTFN+SplitJal,58781298,46763298,12018000,79.55,53213763,42915382,80.65,5567535,3847916,69.11
16,4,64,1,BTFN+SharedJal,58781298,46701210,12080088,79.45,53213763,43661236,82.05,5567535,3039974,54.60
16,4,8,1,BTFN+SharedJal,58781298,46701210,12080088,79.45,53213763,43661236,82.05,5567535,3039974,54.60
16,4,4,4,BTFN+SharedJal,58781298,46701210,12080088,79.45,53213763,43661236,82.05,5567535,3039974,54.60
16,4,32,2,BTFN+SharedJal,58781298,46701210,12080088,79.45,53213763,43661236,82.05,5567535,3039974,54.60
16,4,4,2,BTFN+SharedJal,58781298,46701210,12080088,79.45,53213763,43661236,82.05,5567535,3039974,54.60
16,4,32,4,BTFN+SharedJal,58781298,46701210,12080088,79.45,53213763,43661236,82.05,5567535,3039974,54.60
16,4,4,1,BTFN+SharedJal,58781298,46701210,12080088,79.45,53213763,43661236,82.05,5567535,3039974,54.60
16,4,32,1,BTFN+SharedJal,58781298,46701210,12080088,79.45,53213763,43661236,82.05,5567535,3039974,54.60
16,4,16,2,BTFN+SharedJal,58781298,46701210,12080088,79.45,53213763,43661236,82.05,5567535,3039974,54.60
16,4,8,4,BTFN+SharedJal,58781298,46701210,12080088,79.45,53213763,43661236,82.05,5567535,3039974,54.60
16,4,64,4,BTFN+SharedJal,58781298,46701210,12080088,79.45,53213763,43661236,82.05,5567535,3039974,54.60
16,4,8,2,BTFN+SharedJal,58781298,46701210,12080088,79.45,53213763,43661236,82.05,5567535,3039974,54.60
16,4,16,4,BTFN+SharedJal,58781298,46701210,12080088,79.45,53213763,43661236,82.05,5567535,3039974,54.60
16,4,64,2,BTFN+SharedJal,58781298,46701210,12080088,79.45,53213763,43661236,82.05,5567535,3039974,54.60
16,4,16,1,BTFN+SharedJal,58781298,46701210,12080088,79.45,53213763,43661236,82.05,5567535,3039974,54.60
16,2,8,1,BTFN+SharedJal,58781298,46701192,12080106,79.45,53213763,43661249,82.05,5567535,3039943,54.60
16,2,16,1,BTFN+SharedJal,58781298,46701192,12080106,79.45,53213763,43661249,82.05,5567535,3039943,54.60
16,2,16,4,BTFN+SharedJal,58781298,46701192,12080106,79.45,53213763,43661249,82.05,5567535,3039943,54.60
16,2,16,2,BTFN+SharedJal,58781298,46701192,12080106,79.45,53213763,43661249,82.05,5567535,3039943,54.60
16,2,64,4,BTFN+SharedJal,58781298,46701192,12080106,79.45,53213763,43661249,82.05,5567535,3039943,54.60
16,2,8,4,BTFN+SharedJal,58781298,46701192,12080106,79.45,53213763,43661249,82.05,5567535,3039943,54.60
16,2,64,2,BTFN+SharedJal,58781298,46701192,12080106,79.45,53213763,43661249,82.05,5567535,3039943,54.60
16,2,32,1,BTFN+SharedJal,58781298,46701192,12080106,79.45,53213763,43661249,82.05,5567535,3039943,54.60
16,2,64,1,BTFN+SharedJal,58781298,46701192,12080106,79.45,53213763,43661249,82.05,5567535,3039943,54.60
16,2,4,1,BTFN+SharedJal,58781298,46701192,12080106,79.45,53213763,43661249,82.05,5567535,3039943,54.60
16,2,8,2,BTFN+SharedJal,58781298,46701192,12080106,79.45,53213763,43661249,82.05,5567535,3039943,54.60
16,2,4,2,BTFN+SharedJal,58781298,46701192,12080106,79.45,53213763,43661249,82.05,5567535,3039943,54.60
16,2,32,4,BTFN+SharedJal,58781298,46701192,12080106,79.45,53213763,43661249,82.05,5567535,3039943,54.60
16,2,4,4,BTFN+SharedJal,58781298,46701192,12080106,79.45,53213763,43661249,82.05,5567535,3039943,54.60
16,2,32,2,BTFN+SharedJal,58781298,46701192,12080106,79.45,53213763,43661249,82.05,5567535,3039943,54.60
16,1,16,2,BTFN+SharedJal,58781298,46700651,12080647,79.45,53213763,43660842,82.05,5567535,3039809,54.60
16,1,4,2,BTFN+SharedJal,58781298,46700651,12080647,79.45,53213763,43660842,82.05,5567535,3039809,54.60
16,1,64,4,BTFN+SharedJal,58781298,46700651,12080647,79.45,53213763,43660842,82.05,5567535,3039809,54.60
16,1,64,2,BTFN+SharedJal,58781298,46700651,12080647,79.45,53213763,43660842,82.05,5567535,3039809,54.60
16,1,4,1,BTFN+SharedJal,58781298,46700651,12080647,79.45,53213763,43660842,82.05,5567535,3039809,54.60
16,1,4,4,BTFN+SharedJal,58781298,46700651,12080647,79.45,53213763,43660842,82.05,5567535,3039809,54.60
16,1,64,1,BTFN+SharedJal,58781298,46700651,12080647,79.45,53213763,43660842,82.05,5567535,3039809,54.60
16,1,8,1,BTFN+SharedJal,58781298,46700651,12080647,79.45,53213763,43660842,82.05,5567535,3039809,54.60
16,1,32,4,BTFN+SharedJal,58781298,46700651,12080647,79.45,53213763,43660842,82.05,5567535,3039809,54.60
16,1,8,2,BTFN+SharedJal,58781298,46700651,12080647,79.45,53213763,43660842,82.05,5567535,3039809,54.60
16,1,32,2,BTFN+SharedJal,58781298,46700651,12080647,79.45,53213763,43660842,82.05,5567535,3039809,54.60
16,1,8,4,BTFN+SharedJal,58781298,46700651,12080647,79.45,53213763,43660842,82.05,5567535,3039809,54.60
16,1,32,1,BTFN+SharedJal,58781298,46700651,12080647,79.45,53213763,43660842,82.05,5567535,3039809,54.60
16,1,16,4,BTFN+SharedJal,58781298,46700651,12080647,79.45,53213763,43660842,82.05,5567535,3039809,54.60
16,1,16,1,BTFN+SharedJal,58781298,46700651,12080647,79.45,53213763,43660842,82.05,5567535,3039809,54.60
4,2,4,4,BTFN+SplitJal,58781298,46079049,12702249,78.39,53213763,42230934,79.36,5567535,3848115,69.12
4,2,4,2,BTFN+SplitJal,58781298,46078941,12702357,78.39,53213763,42230934,79.36,5567535,3848007,69.12
4,2,4,1,BTFN+SplitJal,58781298,46078850,12702448,78.39,53213763,42230934,79.36,5567535,3847916,69.11
4,1,4,4,BTFN+SplitJal,58781298,46078653,12702645,78.39,53213763,42230538,79.36,5567535,3848115,69.12
4,4,4,4,BTFN+SplitJal,58781298,46078599,12702699,78.39,53213763,42230484,79.36,5567535,3848115,69.12
4,1,4,2,BTFN+SplitJal,58781298,46078545,12702753,78.39,53213763,42230538,79.36,5567535,3848007,69.12
4,4,4,2,BTFN+SplitJal,58781298,46078491,12702807,78.39,53213763,42230484,79.36,5567535,3848007,69.12
4,1,4,1,BTFN+SplitJal,58781298,46078454,12702844,78.39,53213763,42230538,79.36,5567535,3847916,69.11
4,4,4,1,BTFN+SplitJal,58781298,46078400,12702898,78.39,53213763,42230484,79.36,5567535,3847916,69.11
64,4,8,4,BTFN,58781298,44728630,14052668,76.09,53213763,44728630,84.05,5567535,0,0.00
64,4,8,1,BTFN,58781298,44728630,14052668,76.09,53213763,44728630,84.05,5567535,0,0.00
64,4,16,4,BTFN,58781298,44728630,14052668,76.09,53213763,44728630,84.05,5567535,0,0.00
64,4,16,2,BTFN,58781298,44728630,14052668,76.09,53213763,44728630,84.05,5567535,0,0.00
64,4,32,2,BTFN,58781298,44728630,14052668,76.09,53213763,44728630,84.05,5567535,0,0.00
64,4,16,1,BTFN,58781298,44728630,14052668,76.09,53213763,44728630,84.05,5567535,0,0.00
64,4,32,1,BTFN,58781298,44728630,14052668,76.09,53213763,44728630,84.05,5567535,0,0.00
64,4,32,4,BTFN,58781298,44728630,14052668,76.09,53213763,44728630,84.05,5567535,0,0.00
64,4,8,2,BTFN,58781298,44728630,14052668,76.09,53213763,44728630,84.05,5567535,0,0.00
64,4,4,4,BTFN,58781298,44728630,14052668,76.09,53213763,44728630,84.05,5567535,0,0.00
64,4,64,1,BTFN,58781298,44728630,14052668,76.09,53213763,44728630,84.05,5567535,0,0.00
64,4,4,2,BTFN,58781298,44728630,14052668,76.09,53213763,44728630,84.05,5567535,0,0.00
64,4,4,1,BTFN,58781298,44728630,14052668,76.09,53213763,44728630,84.05,5567535,0,0.00
64,4,64,4,BTFN,58781298,44728630,14052668,76.09,53213763,44728630,84.05,5567535,0,0.00
64,4,64,2,BTFN,58781298,44728630,14052668,76.09,53213763,44728630,84.05,5567535,0,0.00
64,2,32,1,BTFN,58781298,44622672,14158626,75.91,53213763,44622672,83.86,5567535,0,0.00
64,2,16,2,BTFN,58781298,44622672,14158626,75.91,53213763,44622672,83.86,5567535,0,0.00
64,2,16,1,BTFN,58781298,44622672,14158626,75.91,53213763,44622672,83.86,5567535,0,0.00
64,2,32,2,BTFN,58781298,44622672,14158626,75.91,53213763,44622672,83.86,5567535,0,0.00
64,2,32,4,BTFN,58781298,44622672,14158626,75.91,53213763,44622672,83.86,5567535,0,0.00
64,2,8,4,BTFN,58781298,44622672,14158626,75.91,53213763,44622672,83.86,5567535,0,0.00
64,2,8,2,BTFN,58781298,44622672,14158626,75.91,53213763,44622672,83.86,5567535,0,0.00
64,2,64,1,BTFN,58781298,44622672,14158626,75.91,53213763,44622672,83.86,5567535,0,0.00
64,2,64,2,BTFN,58781298,44622672,14158626,75.91,53213763,44622672,83.86,5567535,0,0.00
64,2,8,1,BTFN,58781298,44622672,14158626,75.91,53213763,44622672,83.86,5567535,0,0.00
64,2,4,4,BTFN,58781298,44622672,14158626,75.91,53213763,44622672,83.86,5567535,0,0.00
64,2,64,4,BTFN,58781298,44622672,14158626,75.91,53213763,44622672,83.86,5567535,0,0.00
64,2,4,2,BTFN,58781298,44622672,14158626,75.91,53213763,44622672,83.86,5567535,0,0.00
64,2,4,1,BTFN,58781298,44622672,14158626,75.91,53213763,44622672,83.86,5567535,0,0.00
64,2,16,4,BTFN,58781298,44622672,14158626,75.91,53213763,44622672,83.86,5567535,0,0.00
64,1,8,4,BTFN,58781298,44610131,14171167,75.89,53213763,44610131,83.83,5567535,0,0.00
64,1,8,2,BTFN,58781298,44610131,14171167,75.89,53213763,44610131,83.83,5567535,0,0.00
64,1,16,4,BTFN,58781298,44610131,14171167,75.89,53213763,44610131,83.83,5567535,0,0.00
64,1,16,1,BTFN,58781298,44610131,14171167,75.89,53213763,44610131,83.83,5567535,0,0.00
64,1,64,1,BTFN,58781298,44610131,14171167,75.89,53213763,44610131,83.83,5567535,0,0.00
64,1,32,2,BTFN,58781298,44610131,14171167,75.89,53213763,44610131,83.83,5567535,0,0.00
64,1,32,1,BTFN,58781298,44610131,14171167,75.89,53213763,44610131,83.83,5567535,0,0.00
64,1,4,4,BTFN,58781298,44610131,14171167,75.89,53213763,44610131,83.83,5567535,0,0.00
64,1,4,2,BTFN,58781298,44610131,14171167,75.89,53213763,44610131,83.83,5567535,0,0.00
64,1,8,1,BTFN,58781298,44610131,14171167,75.89,53213763,44610131,83.83,5567535,0,0.00
64,1,64,2,BTFN,58781298,44610131,14171167,75.89,53213763,44610131,83.83,5567535,0,0.00
64,1,4,1,BTFN,58781298,44610131,14171167,75.89,53213763,44610131,83.83,5567535,0,0.00
64,1,32,4,BTFN,58781298,44610131,14171167,75.89,53213763,44610131,83.83,5567535,0,0.00
64,1,64,4,BTFN,58781298,44610131,14171167,75.89,53213763,44610131,83.83,5567535,0,0.00
64,1,16,2,BTFN,58781298,44610131,14171167,75.89,53213763,44610131,83.83,5567535,0,0.00
32,4,8,4,BTFN,58781298,44565164,14216134,75.82,53213763,44565164,83.75,5567535,0,0.00
32,4,64,4,BTFN,58781298,44565164,14216134,75.82,53213763,44565164,83.75,5567535,0,0.00
32,4,64,1,BTFN,58781298,44565164,14216134,75.82,53213763,44565164,83.75,5567535,0,0.00
32,4,8,2,BTFN,58781298,44565164,14216134,75.82,53213763,44565164,83.75,5567535,0,0.00
32,4,32,4,BTFN,58781298,44565164,14216134,75.82,53213763,44565164,83.75,5567535,0,0.00
32,4,64,2,BTFN,58781298,44565164,14216134,75.82,53213763,44565164,83.75,5567535,0,0.00
32,4,16,2,BTFN,58781298,44565164,14216134,75.82,53213763,44565164,83.75,5567535,0,0.00
32,4,4,1,BTFN,58781298,44565164,14216134,75.82,53213763,44565164,83.75,5567535,0,0.00
32,4,4,4,BTFN,58781298,44565164,14216134,75.82,53213763,44565164,83.75,5567535,0,0.00
32,4,32,2,BTFN,58781298,44565164,14216134,75.82,53213763,44565164,83.75,5567535,0,0.00
32,4,4,2,BTFN,58781298,44565164,14216134,75.82,53213763,44565164,83.75,5567535,0,0.00
32,4,16,4,BTFN,58781298,44565164,14216134,75.82,53213763,44565164,83.75,5567535,0,0.00
32,4,8,1,BTFN,58781298,44565164,14216134,75.82,53213763,44565164,83.75,5567535,0,0.00
32,4,16,1,BTFN,58781298,44565164,14216134,75.82,53213763,44565164,83.75,5567535,0,0.00
32,4,32,1,BTFN,58781298,44565164,14216134,75.82,53213763,44565164,83.75,5567535,0,0.00
32,2,8,1,BTFN,58781298,44525597,14255701,75.75,53213763,44525597,83.67,5567535,0,0.00
32,2,4,4,BTFN,58781298,44525597,14255701,75.75,53213763,44525597,83.67,5567535,0,0.00
32,2,8,2,BTFN,58781298,44525597,14255701,75.75,53213763,44525597,83.67,5567535,0,0.00
32,2,32,4,BTFN,58781298,44525597,14255701,75.75,53213763,44525597,83.67,5567535,0,0.00
32,2,64,4,BTFN,58781298,44525597,14255701,75.75,53213763,44525597,83.67,5567535,0,0.00
32,2,4,2,BTFN,58781298,44525597,14255701,75.75,53213763,44525597,83.67,5567535,0,0.00
32,2,32,2,BTFN,58781298,44525597,14255701,75.75,53213763,44525597,83.67,5567535,0,0.00
32,2,8,4,BTFN,58781298,44525597,14255701,75.75,53213763,44525597,83.67,5567535,0,0.00
32,2,64,1,BTFN,58781298,44525597,14255701,75.75,53213763,44525597,83.67,5567535,0,0.00
32,2,16,1,BTFN,58781298,44525597,14255701,75.75,53213763,44525597,83.67,5567535,0,0.00
32,2,32,1,BTFN,58781298,44525597,14255701,75.75,53213763,44525597,83.67,5567535,0,0.00
32,2,16,2,BTFN,58781298,44525597,14255701,75.75,53213763,44525597,83.67,5567535,0,0.00
32,2,16,4,BTFN,58781298,44525597,14255701,75.75,53213763,44525597,83.67,5567535,0,0.00
32,2,4,1,BTFN,58781298,44525597,14255701,75.75,53213763,44525597,83.67,5567535,0,0.00
32,2,64,2,BTFN,58781298,44525597,14255701,75.75,53213763,44525597,83.67,5567535,0,0.00
32,1,16,2,BTFN,58781298,44461481,14319817,75.64,53213763,44461481,83.55,5567535,0,0.00
32,1,32,1,BTFN,58781298,44461481,14319817,75.64,53213763,44461481,83.55,5567535,0,0.00
32,1,64,4,BTFN,58781298,44461481,14319817,75.64,53213763,44461481,83.55,5567535,0,0.00
32,1,16,4,BTFN,58781298,44461481,14319817,75.64,53213763,44461481,83.55,5567535,0,0.00
32,1,16,1,BTFN,58781298,44461481,14319817,75.64,53213763,44461481,83.55,5567535,0,0.00
32,1,32,2,BTFN,58781298,44461481,14319817,75.64,53213763,44461481,83.55,5567535,0,0.00
32,1,8,1,BTFN,58781298,44461481,14319817,75.64,53213763,44461481,83.55,5567535,0,0.00
32,1,64,2,BTFN,58781298,44461481,14319817,75.64,53213763,44461481,83.55,5567535,0,0.00
