Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
icache.data_25_0_25__AOI22X0P5H7L_A0,1.2,4.910e-06,0.000e+00,6.974e-10,4.910e-06
icache.data_23_3_26__AOI22X0P5H7L_A0,1.2,4.910e-06,0.000e+00,6.974e-10,4.910e-06
icache.data_10_1_0__AOI22X0P5H7L_A0,1.2,4.910e-06,0.000e+00,6.974e-10,4.910e-06
icache.data_8_0_12__AOI22X0P5H7L_A0_1,1.2,4.910e-06,0.000e+00,6.974e-10,4.910e-06
icache.data_15_2_3__AOI22X0P5H7L_A0,1.2,4.909e-06,0.000e+00,6.974e-10,4.910e-06
icache.data_28_2_12__AOI22X0P5H7L_A0,1.2,4.909e-06,0.000e+00,6.974e-10,4.910e-06
icache.data_31_0_25__AOI22X0P5H7L_A0,1.2,4.909e-06,0.000e+00,6.974e-10,4.910e-06
icache.data_15_2_25__AOI22X0P5H7L_A0_1,1.2,4.909e-06,0.000e+00,6.974e-10,4.910e-06
icache.data_27_3_4__AOI22X0P5H7L_A0,1.2,4.909e-06,0.000e+00,6.974e-10,4.910e-06
icache.data_15_1_0__AOI22X0P5H7L_A0,1.2,4.909e-06,0.000e+00,6.974e-10,4.909e-06
icache.data_15_2_12__AOI22X0P5H7L_A0_1,1.2,4.909e-06,0.000e+00,6.974e-10,4.909e-06
icache.data_27_0_0__AOI22X0P5H7L_A0,1.2,4.908e-06,0.000e+00,6.974e-10,4.908e-06
icache.data_27_1_4__AOI22X0P5H7L_A0,1.2,4.907e-06,0.000e+00,6.974e-10,4.908e-06
icache.data_9_0_12__AOI22X0P5H7L_A0_1,1.2,4.907e-06,0.000e+00,6.974e-10,4.908e-06
icache.data_30_1_1__AOI22X0P5H7L_A0,1.2,4.907e-06,0.000e+00,6.974e-10,4.908e-06
icache.data_9_2_4__AOI22X0P5H7L_A0_1,1.2,4.907e-06,0.000e+00,6.974e-10,4.908e-06
icache.data_13_1_4__AOI22X0P5H7L_A0_1,1.2,4.907e-06,0.000e+00,6.974e-10,4.908e-06
icache.data_9_0_0__AOI22X0P5H7L_A0,1.2,4.907e-06,0.000e+00,6.974e-10,4.908e-06
icache.data_8_2_4__AOI22X0P5H7L_A0,1.2,4.907e-06,0.000e+00,6.974e-10,4.908e-06
icache.data_15_2_0__AOI22X0P5H7L_A0_1,1.2,4.907e-06,0.000e+00,6.974e-10,4.907e-06
icache.data_8_0_5__AOI22X0P5H7L_A0_1,1.2,4.906e-06,0.000e+00,6.974e-10,4.907e-06
icache.data_27_0_4__AOI22X0P5H7L_A0,1.2,4.906e-06,0.000e+00,6.974e-10,4.907e-06
icache.data_26_2_12__AOI22X0P5H7L_A0,1.2,4.906e-06,0.000e+00,6.974e-10,4.907e-06
icache.data_28_0_4__AOI22X0P5H7L_A0,1.2,4.906e-06,0.000e+00,6.974e-10,4.906e-06
icache.data_8_2_0__AOI22X0P5H7L_A0_1,1.2,4.905e-06,0.000e+00,6.974e-10,4.906e-06
icache.data_28_2_4__AOI22X0P5H7L_A0,1.2,4.905e-06,0.000e+00,6.974e-10,4.905e-06
icache.data_31_1_4__AOI22X0P5H7L_A0,1.2,4.904e-06,0.000e+00,6.974e-10,4.905e-06
icache.data_30_2_28__AOI22X0P5H7L_A0,1.2,4.903e-06,0.000e+00,6.974e-10,4.904e-06
icache.data_9_3_4__AOI22X0P5H7L_A0_1,1.2,4.902e-06,0.000e+00,6.974e-10,4.903e-06
icache.data_25_1_13__AOI22X0P5H7L_A0,1.2,4.902e-06,0.000e+00,6.974e-10,4.903e-06
exu.CSRUnit.Mepc.RegMepc_1__reg_p_D_AOI21X0P5H7L_Y_A0_OAI211X1P4H7L_Y_B0_NAND2X0P5H7L_Y,1.2,4.902e-06,0.000e+00,5.325e-10,4.902e-06
icache.data_10_2_28__AOI22X0P5H7L_A0,1.2,4.901e-06,0.000e+00,6.974e-10,4.902e-06
icache.data_8_2_28__AOI22X0P5H7L_A0,1.2,4.901e-06,0.000e+00,6.974e-10,4.902e-06
icache.data_6_1_2__AOI22X0P5H7L_B1,1.2,4.901e-06,0.000e+00,6.974e-10,4.902e-06
icache.data_31_0_1__AOI22X0P5H7L_A0,1.2,4.900e-06,0.000e+00,6.974e-10,4.900e-06
icache.data_26_2_26__AOI22X0P5H7L_A0,1.2,4.899e-06,0.000e+00,6.974e-10,4.899e-06
icache.data_28_0_1__AOI22X0P5H7L_A0,1.2,4.899e-06,0.000e+00,6.974e-10,4.899e-06
icache.data_31_1_1__AOI22X0P5H7L_A0,1.2,4.898e-06,0.000e+00,6.974e-10,4.899e-06
icache.data_27_1_13__AOI22X0P5H7L_A0,1.2,4.898e-06,0.000e+00,6.974e-10,4.899e-06
icache.data_15_2_1__AOI22X0P5H7L_A0_1,1.2,4.898e-06,0.000e+00,6.974e-10,4.899e-06
icache.data_25_1_1__AOI22X0P5H7L_A0,1.2,4.898e-06,0.000e+00,6.974e-10,4.899e-06
icache.data_15_1_25__AOI22X0P5H7L_A0,1.2,4.897e-06,0.000e+00,6.974e-10,4.898e-06
icache.data_15_3_1__AOI22X0P5H7L_A0_1,1.2,4.897e-06,0.000e+00,6.974e-10,4.898e-06
icache.data_27_1_25__AOI22X0P5H7L_A0,1.2,4.896e-06,0.000e+00,6.974e-10,4.896e-06
icache.data_26_2_1__AOI22X0P5H7L_A0,1.2,4.894e-06,0.000e+00,6.974e-10,4.895e-06
icache.data_31_0_12__AOI22X0P5H7L_A0,1.2,4.894e-06,0.000e+00,6.974e-10,4.895e-06
icache.data_26_3_0__AOI22X0P5H7L_A0,1.2,4.894e-06,0.000e+00,6.974e-10,4.895e-06
icache.data_13_3_4__AOI22X0P5H7L_A0_1,1.2,4.892e-06,0.000e+00,6.974e-10,4.893e-06
icache.data_10_3_0__AOI22X0P5H7L_A0,1.2,4.892e-06,0.000e+00,6.974e-10,4.893e-06
icache.data_4_0_11__AOI22X0P5H7L_B1_Y_NAND3X0P5H7L_C,1.2,4.892e-06,0.000e+00,4.025e-10,4.892e-06
icache.data_15_2_4__AOI22X0P5H7L_A0,1.2,4.892e-06,0.000e+00,6.974e-10,4.892e-06
BitsReg_1_pred_target_16__AO21X1H7L_A1_Y_NOR3X0P5H7L_C_Y_NOR2BX1H7L_AN_B_OAI221X0P5H7L_Y_B1_AO22X0P7H7L_Y,1.2,4.890e-06,0.000e+00,1.458e-09,4.892e-06
icache.data_30_3_0__AOI22X0P5H7L_A0,1.2,4.891e-06,0.000e+00,6.974e-10,4.892e-06
icache.data_15_0_0__AOI22X0P5H7L_A0_1,1.2,4.890e-06,0.000e+00,6.974e-10,4.891e-06
icache.data_15_0_4__AOI22X0P5H7L_A0,1.2,4.889e-06,0.000e+00,6.974e-10,4.889e-06
exu.CSRUnit.Mepc.RegMepc_8__INVX0P5H7L_A_Y_OAI21X0P5H7L_A0_Y_AOI21X0P5H7L_A1_A0_BUFX1P4H7L_A,1.2,4.887e-06,0.000e+00,1.475e-09,4.889e-06
icache.data_2_2_7__AOI222X0P5H7L_B1_Y_NAND2X0P5H7L_A,1.2,4.886e-06,0.000e+00,5.105e-10,4.886e-06
icache.data_10_3_1__AOI22X0P5H7L_A0_1,1.2,4.884e-06,0.000e+00,6.974e-10,4.885e-06
icache.data_12_2_1__AOI22X0P5H7L_A0_1,1.2,4.883e-06,0.000e+00,6.974e-10,4.884e-06
icache.data_9_2_1__AOI22X0P5H7L_A0_1,1.2,4.883e-06,0.000e+00,6.974e-10,4.884e-06
icache.data_31_2_1__AOI22X0P5H7L_A0,1.2,4.881e-06,0.000e+00,6.974e-10,4.881e-06
icache.data_9_2_29__AOI222X0P5H7L_C1_Y_NAND2X0P5H7L_A,1.2,4.880e-06,0.000e+00,5.105e-10,4.880e-06
_exu_io_out_bits_ALUResult_0__OAOI211X0P5H7L_Y_B0_NOR4X0P5H7L_Y_C_OAI211X0P7H7L_Y_B0_OAI211X0P7H7L_Y_B0_AO211X1H7L_Y,1.2,4.877e-06,0.000e+00,1.754e-09,4.878e-06
icache.data_7_1_0__AOI22X0P5H7L_B1,1.2,4.876e-06,0.000e+00,6.974e-10,4.877e-06
icache.data_8_3_1__AOI22X0P5H7L_B1_1,1.2,4.875e-06,0.000e+00,6.974e-10,4.876e-06
lsu.MsgReg_LoadSigned_AOI21X0P5H7L_A0_Y_OAI21X0P5H7L_A1,1.2,4.869e-06,0.000e+00,7.801e-10,4.870e-06
clint.Mtime.counter_16__reg_p_D_NOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y,1.2,4.864e-06,0.000e+00,3.138e-09,4.867e-06
icache.data_0_2_26__AOI222X0P5H7L_A0_Y_NAND2X0P5H7L_A,1.2,4.862e-06,0.000e+00,5.105e-10,4.862e-06
icache.data_5_2_7__AOI21X0P5H7L_A0_Y_NAND3X0P5H7L_A,1.2,4.859e-06,0.000e+00,4.025e-10,4.860e-06
icache.data_6_3_4__AOI22X0P5H7L_B1_Y_NAND3X0P5H7L_C,1.2,4.859e-06,0.000e+00,4.025e-10,4.859e-06
pred_tag_target_14__OA211X1P4H7L_A0_B0_NAND3X1P4H7L_Y_C_OAI2XB1X0P5H7L_Y_B0_NAND2BX0P5H7L_Y,1.2,4.856e-06,0.000e+00,2.124e-09,4.858e-06
icache.data_5_0_3__AOI21X0P5H7L_A0_Y_NAND3X0P5H7L_A,1.2,4.858e-06,0.000e+00,4.025e-10,4.858e-06
_idu_io_out_bits_ALUCtrl_3__OAI21X0P5H7L_Y_A1_OA211X0P7H7L_Y_A1_AOI31X0P5H7L_Y_B0_AOI211X0P5H7L_Y,1.2,4.854e-06,0.000e+00,5.306e-10,4.855e-06
pred_tag_target_31__OA211X1P4H7L_A0_B0_NAND3X1P4H7L_Y_C_OAI2XB1X0P5H7L_Y_B0_NAND2BX0P5H7L_Y,1.2,4.851e-06,0.000e+00,2.131e-09,4.853e-06
icache.data_26_0_27__AOI21X0P5H7L_A0_Y_NAND3X0P5H7L_A,1.2,4.851e-06,0.000e+00,4.025e-10,4.852e-06
jal_btb.tag_3_0_4__AOI22X0P5H7L_A0_Y_NAND4X0P5H7L_A_Y_OAI32X0P5H7L_A1_A0_OAI21X0P5H7L_A0_Y_OAI21X0P5H7L_A1,1.2,4.844e-06,0.000e+00,7.143e-10,4.845e-06
icache.valid_24_OA21X0P7H7L_A0,1.2,4.841e-06,0.000e+00,1.287e-09,4.842e-06
ras.top_0__reg_p_D_AOI21X0P5H7L_Y_A0_OAI21X0P5H7L_Y,1.2,4.837e-06,0.000e+00,7.134e-10,4.838e-06
icache.data_5_2_23__AOI222X0P5H7L_A0_Y_NAND2X0P5H7L_A,1.2,4.832e-06,0.000e+00,5.105e-10,4.833e-06
BitsReg_1_pred_target_11__AO21X1H7L_A1_Y_NAND2BX0P5H7L_B_Y_NAND4X0P5H7L_C_B_OR3X1H7L_Y_C_AO21X1H7L_Y_B0_OAI22X0P5H7L_Y,1.2,4.832e-06,0.000e+00,8.411e-10,4.833e-06
btb.target_9_0_16__AOI22X0P5H7L_A0_Y_AND4X0P5H7L_C_Y_XNOR2X0P5H7L_B_Y_NOR3X0P5H7L_B,1.2,4.832e-06,0.000e+00,4.045e-10,4.832e-06
icache.data_5_2_5__AOI21X0P5H7L_A0_Y_NAND3X0P5H7L_A,1.2,4.830e-06,0.000e+00,4.025e-10,4.831e-06
icache.data_8_2_5__AOI222X0P5H7L_A0_Y_NAND2X0P5H7L_A,1.2,4.814e-06,0.000e+00,5.105e-10,4.814e-06
BitsReg_1_pred_target_30__MUX2X0P5H7L_B_Y_NAND4BX0P5H7L_AN_C_NOR4X6H7L_Y_C_NAND4BX1P4H7L_Y_D_NAND2X0P5H7L_Y,1.2,4.811e-06,0.000e+00,5.325e-10,4.812e-06
icache.data_8_2_12__AOI22X0P5H7L_B1_Y_NAND3X0P5H7L_B,1.2,4.805e-06,0.000e+00,4.025e-10,4.806e-06
io_perf_lsu_stall_read_ar_NAND2X0P5H7L_A_Y_OAI211X1H7L_B0,1.2,4.805e-06,0.000e+00,6.284e-10,4.806e-06
_idu_io_out_bits_snpc_29__XOR2X0P5H7L_Y,1.2,4.794e-06,0.000e+00,3.186e-09,4.797e-06
_idu_io_out_bits_BranchB_29__MUX2X0P5H7L_Y_B_OAI21X0P5H7L_Y_A1_OAOI211X0P5H7L_Y_C0_AOA211X1P4H7L_B0_Y_AOI211X0P5H7L_C0_A1_NOR2X0P5H7L_Y_B_NAND3X0P5H7L_Y,1.2,4.792e-06,0.000e+00,3.780e-10,4.792e-06
BitsReg_1_ALU_B_3__NAND2X0P5H7L_A_Y_OAI21X0P5H7L_B0_Y_AOI32X0P5H7L_B1_Y_OA31X1H7L_B0_Y_AND4X0P5H7L_B_D_OAI211X0P7H7L_Y,1.2,4.787e-06,0.000e+00,5.032e-10,4.788e-06
_idu_io_out_bits_BranchB_29__MUX2X0P5H7L_Y_B_OAI21X0P5H7L_Y_A1_INVX0P5H7L_A,1.2,4.785e-06,0.000e+00,6.534e-10,4.786e-06
icache.tag_9_0__AOI22X0P5H7L_A0,1.2,4.785e-06,0.000e+00,8.745e-10,4.785e-06
BitsReg_1_pred_target_30__MUX2X0P5H7L_B_Y_NAND4BX0P5H7L_AN_C_NOR4X6H7L_Y_B_OAI211X1P4H7L_Y_C0_NOR4X2H7L_Y_A_MUXI2X0P5H7L_Y_A_NAND4X0P5H7L_Y,1.2,4.784e-06,0.000e+00,2.011e-10,4.784e-06
_exu_io_out_bits_CSRReadData_0__NAND2X0P5H7L_Y,1.2,4.782e-06,0.000e+00,5.630e-10,4.783e-06
icache.tag_10_0__AOI22X0P5H7L_A0,1.2,4.782e-06,0.000e+00,8.745e-10,4.783e-06
io_debug_pc[31]_reg_p_D_OAI211X1P4H7L_Y_B0_AOI2BB1X0P5H7L_Y_A1N_OAI211X0P7H7L_Y_B0_NAND2X0P5H7L_Y_A_NAND2BX0P5H7L_B,1.2,4.777e-06,0.000e+00,1.237e-09,4.778e-06
_idu_io_out_bits_snpc_18__XNOR2X0P5H7L_Y_B_NAND3X0P5H7L_Y,1.2,4.776e-06,0.000e+00,3.745e-10,4.776e-06
exu.CSRUnit.Mcause.RegMcause_30__AOI22X0P5H7L_B1_Y_NAND3X0P5H7L_B_C_AOI22X0P5H7L_Y,1.2,4.774e-06,0.000e+00,9.060e-10,4.775e-06
exu.CSRUnit.Mcause.RegMcause_29__AOI22X0P5H7L_B1_Y_NAND3X0P5H7L_B_C_AOI22X0P5H7L_Y,1.2,4.774e-06,0.000e+00,9.060e-10,4.775e-06
exu.CSRUnit.Mepc.RegMepc_8__AOI22X0P5H7L_B1,1.2,4.774e-06,0.000e+00,9.060e-10,4.775e-06
exu.CSRUnit.Mcause.RegMcause_28__AOI22X0P5H7L_B1_Y_NAND3X0P5H7L_B_C_AOI22X0P5H7L_Y,1.2,4.771e-06,0.000e+00,9.060e-10,4.772e-06
exu.CSRUnit.Mcause.RegMcause_20__AOI22X0P5H7L_B1_Y_NAND3X0P5H7L_B_C_AOI22X0P5H7L_Y,1.2,4.771e-06,0.000e+00,9.060e-10,4.772e-06
exu.CSRUnit.Mcause.RegMcause_22__AOI22X0P5H7L_B1_Y_NAND3X0P5H7L_B_C_AOI22X0P5H7L_Y,1.2,4.771e-06,0.000e+00,9.060e-10,4.772e-06
exu.CSRUnit.Mcause.RegMcause_21__AOI22X0P5H7L_B1_Y_NAND3X0P5H7L_B_C_AOI22X0P5H7L_Y,1.2,4.771e-06,0.000e+00,9.060e-10,4.772e-06
icache.tag_8_0__AOI22X0P5H7L_A0,1.2,4.766e-06,0.000e+00,8.745e-10,4.767e-06
icache.data_4_1_11__AOI22X0P5H7L_A0,1.2,4.765e-06,0.000e+00,6.975e-10,4.766e-06
io_master_bvalid_AOI211X0P5H7L_A0_Y_NOR4BX0P5H7L_C,1.2,4.764e-06,0.000e+00,1.023e-09,4.765e-06
BitsReg_1_pred_target_2__MUX2X0P5H7L_B_Y_XOR2X1H7L_A_Y_OAI211X1P4H7L_C0_B0_NAND4X0P5H7L_Y_D_NOR2X0P5H7L_Y_B_OAI22X0P5H7L_Y_B1_OA211X0P7H7L_Y_C0_OAI2BB1X0P5H7L_Y,1.2,4.759e-06,0.000e+00,1.127e-09,4.760e-06
icache.data_14_3_24__AOI22X0P5H7L_A0,1.2,4.757e-06,0.000e+00,6.974e-10,4.757e-06
icache.data_25_2_24__AOI22X0P5H7L_A0,1.2,4.754e-06,0.000e+00,6.974e-10,4.755e-06
icache.data_6_3_7__AOI22X0P5H7L_A0,1.2,4.752e-06,0.000e+00,6.973e-10,4.753e-06
icache.data_4_3_7__AOI22X0P5H7L_A0,1.2,4.747e-06,0.000e+00,6.973e-10,4.748e-06
io_master_rlast_NAND2X0P5H7L_B_Y_AOI221X0P5H7L_A1_B0_OAI22X0P5H7L_Y,1.2,4.747e-06,0.000e+00,8.677e-10,4.747e-06
icache.data_7_2_24__AOI22X0P5H7L_B1,1.2,4.745e-06,0.000e+00,6.974e-10,4.746e-06
icache.data_6_2_24__AOI22X0P5H7L_A0,1.2,4.744e-06,0.000e+00,6.974e-10,4.744e-06
icache.data_7_2_15__AOI22X0P5H7L_A0,1.2,4.744e-06,0.000e+00,6.974e-10,4.744e-06
icache.data_6_2_29__AOI22X0P5H7L_A0,1.2,4.742e-06,0.000e+00,6.974e-10,4.743e-06
icache.data_6_3_24__AOI22X0P5H7L_A0,1.2,4.742e-06,0.000e+00,6.974e-10,4.743e-06
icache.data_22_1_7__AOI22X0P5H7L_A0,1.2,4.741e-06,0.000e+00,6.973e-10,4.742e-06
BitsReg_1_Immediate_31__NOR4X0P7H7L_A_Y_NAND4X2H7L_D,1.2,4.735e-06,0.000e+00,2.783e-10,4.735e-06
icache.data_7_3_10__AOI22X0P5H7L_B1_1,1.2,4.733e-06,0.000e+00,6.974e-10,4.734e-06
icache.data_6_1_8__AOI22X0P5H7L_A0,1.2,4.731e-06,0.000e+00,6.974e-10,4.732e-06
icache.data_6_1_10__AOI22X0P5H7L_A0,1.2,4.731e-06,0.000e+00,6.974e-10,4.732e-06
icache.data_6_1_23__AOI22X0P5H7L_A0,1.2,4.730e-06,0.000e+00,6.974e-10,4.731e-06
BitsReg_1_pred_target_11__AO21X1H7L_A1_Y_NAND2BX0P5H7L_B_AN_OR4X1P4H7L_Y_B_OAOI211X0P5H7L_Y_A0_NAND3BX0P5H7L_Y,1.2,4.728e-06,0.000e+00,1.051e-09,4.729e-06
icache.data_6_3_23__AOI22X0P5H7L_A0,1.2,4.725e-06,0.000e+00,6.974e-10,4.726e-06
icache.data_22_1_10__AOI22X0P5H7L_A0_1,1.2,4.723e-06,0.000e+00,6.974e-10,4.724e-06
icache.data_7_1_10__AOI22X0P5H7L_A0,1.2,4.723e-06,0.000e+00,6.974e-10,4.724e-06
icache.data_1_3_23__AOI22X0P5H7L_B1_1,1.2,4.723e-06,0.000e+00,6.974e-10,4.723e-06
icache.data_2_0_14__AOI22X0P5H7L_A0,1.2,4.722e-06,0.000e+00,6.974e-10,4.723e-06
icache.data_7_0_14__AOI22X0P5H7L_A0,1.2,4.719e-06,0.000e+00,6.974e-10,4.719e-06
icache.data_30_1_3__AOI22X0P5H7L_A0,1.2,4.718e-06,0.000e+00,6.974e-10,4.719e-06
icache.data_7_1_6__AOI22X0P5H7L_A0,1.2,4.718e-06,0.000e+00,6.974e-10,4.718e-06
BitsReg_1_pred_target_8__AOI21X0P5H7L_A1_Y_NOR2X0P5H7L_A_B_OAI211X1P4H7L_Y_C0_OAI211X0P7H7L_Y_C0_MUX2X1P4H7L_B_Y_AOI31X1P4H7L_A2,1.2,4.716e-06,0.000e+00,9.352e-10,4.717e-06
BitsReg_1_BranchB_22__NOR2BX1H7L_B_Z_OAI21X0P5H7L_A1,1.2,4.714e-06,0.000e+00,7.130e-10,4.715e-06
BitsReg_1_pred_target_1__MUX2X0P5H7L_B_Y_XOR2X0P5H7L_A_B_AOI211X0P5H7L_Y_C0_NOR3X0P5H7L_Y_B_OAI31X0P5H7L_A1_A0_NAND3BX0P5H7L_Y,1.2,4.711e-06,0.000e+00,1.051e-09,4.712e-06
icache.data_26_3_5__AOI22X0P5H7L_A0,1.2,4.710e-06,0.000e+00,6.974e-10,4.711e-06
icache.data_3_3_28__AOI22X0P5H7L_B1_1,1.2,4.710e-06,0.000e+00,6.974e-10,4.711e-06
icache.data_2_0_9__AOI22X0P5H7L_A0,1.2,4.709e-06,0.000e+00,6.973e-10,4.710e-06
icache.data_6_3_26__AOI22X0P5H7L_A0,1.2,4.708e-06,0.000e+00,6.974e-10,4.709e-06
icache.data_1_3_26__AOI22X0P5H7L_A0,1.2,4.706e-06,0.000e+00,6.974e-10,4.707e-06
icache.data_7_0_28__AOI22X0P5H7L_A0,1.2,4.703e-06,0.000e+00,6.974e-10,4.703e-06
icache.data_22_1_5__AOI22X0P5H7L_A0_1,1.2,4.702e-06,0.000e+00,6.974e-10,4.703e-06
icache.data_1_3_11__AOI22X0P5H7L_B1_1,1.2,4.702e-06,0.000e+00,6.975e-10,4.702e-06
icache.data_29_3_12__AOI22X0P5H7L_A0,1.2,4.701e-06,0.000e+00,6.974e-10,4.701e-06
icache.data_15_0_9__AOI22X0P5H7L_A0_1,1.2,4.700e-06,0.000e+00,6.973e-10,4.701e-06
icache.data_27_3_11__AOI22X0P5H7L_A0,1.2,4.699e-06,0.000e+00,6.975e-10,4.700e-06
icache.data_20_3_11__AOI22X0P5H7L_A0,1.2,4.699e-06,0.000e+00,6.975e-10,4.700e-06
icache.data_24_2_11__AOI22X0P5H7L_A0_1,1.2,4.699e-06,0.000e+00,6.975e-10,4.700e-06
icache.data_16_2_11__AOI22X0P5H7L_A0,1.2,4.699e-06,0.000e+00,6.975e-10,4.700e-06
icache.data_21_0_11__AOI22X0P5H7L_A0,1.2,4.699e-06,0.000e+00,6.975e-10,4.700e-06
icache.data_0_0_11__AOI22X0P5H7L_B1,1.2,4.698e-06,0.000e+00,6.975e-10,4.699e-06
icache.data_1_2_11__AOI22X0P5H7L_B1_1,1.2,4.698e-06,0.000e+00,6.975e-10,4.699e-06
icache.data_7_3_11__AOI22X0P5H7L_B1,1.2,4.698e-06,0.000e+00,6.975e-10,4.698e-06
icache.data_8_0_11__AOI22X0P5H7L_A0,1.2,4.698e-06,0.000e+00,6.975e-10,4.698e-06
icache.data_6_3_11__AOI22X0P5H7L_B1,1.2,4.698e-06,0.000e+00,6.975e-10,4.698e-06
icache.data_3_3_11__AOI22X0P5H7L_A0,1.2,4.698e-06,0.000e+00,6.975e-10,4.698e-06
icache.data_22_3_28__AOI22X0P5H7L_A0_1,1.2,4.697e-06,0.000e+00,6.974e-10,4.698e-06
icache.data_15_2_11__AOI22X0P5H7L_A0,1.2,4.697e-06,0.000e+00,6.975e-10,4.698e-06
icache.data_8_1_11__AOI22X0P5H7L_A0,1.2,4.697e-06,0.000e+00,6.975e-10,4.698e-06
icache.data_7_2_11__AOI22X0P5H7L_B1,1.2,4.697e-06,0.000e+00,6.975e-10,4.698e-06
icache.data_1_2_11__AOI22X0P5H7L_B1,1.2,4.697e-06,0.000e+00,6.975e-10,4.698e-06
icache.data_1_0_11__AOI22X0P5H7L_B1,1.2,4.697e-06,0.000e+00,6.975e-10,4.698e-06
icache.data_8_2_11__AOI22X0P5H7L_A0_1,1.2,4.697e-06,0.000e+00,6.975e-10,4.698e-06
icache.data_3_3_11__AOI22X0P5H7L_B1,1.2,4.697e-06,0.000e+00,6.975e-10,4.698e-06
icache.data_7_1_13__AOI22X0P5H7L_A0,1.2,4.697e-06,0.000e+00,6.974e-10,4.697e-06
BitsReg_1_BranchB_31__NOR2BX1H7L_AN_Z_AOI2XB1X0P5H7L_B0_Y_NAND2X0P5H7L_B,1.2,4.696e-06,0.000e+00,5.593e-10,4.696e-06
icache.s1_valid_reg_p_D_AOI211X1P4H7L_Y_A1_NOR2BX1P4H7L_B_Z_BUFX3H7L_A,1.2,4.694e-06,0.000e+00,2.186e-09,4.696e-06
icache.data_4_3_11__AOI22X0P5H7L_A0,1.2,4.695e-06,0.000e+00,6.975e-10,4.696e-06
icache.data_0_1_11__AOI22X0P5H7L_B1,1.2,4.694e-06,0.000e+00,6.975e-10,4.695e-06
icache.data_2_2_11__AOI22X0P5H7L_A0,1.2,4.693e-06,0.000e+00,6.975e-10,4.694e-06
icache.data_22_3_26__AOI22X0P5H7L_A0_1,1.2,4.692e-06,0.000e+00,6.974e-10,4.693e-06
icache.data_6_2_12__AOI22X0P5H7L_A0,1.2,4.692e-06,0.000e+00,6.974e-10,4.693e-06
icache.data_24_2_11__AOI22X0P5H7L_A0,1.2,4.692e-06,0.000e+00,6.975e-10,4.693e-06
icache.data_7_2_12__AOI22X0P5H7L_A0,1.2,4.691e-06,0.000e+00,6.974e-10,4.691e-06
icache.data_22_1_11__AOI22X0P5H7L_A0,1.2,4.690e-06,0.000e+00,6.975e-10,4.691e-06
icache.data_9_3_31__AOI22X0P5H7L_A0_1,1.2,4.690e-06,0.000e+00,6.974e-10,4.691e-06
icache.data_11_2_31__AOI22X0P5H7L_A0,1.2,4.690e-06,0.000e+00,6.974e-10,4.691e-06
icache.data_1_3_31__AOI22X0P5H7L_B1_1,1.2,4.690e-06,0.000e+00,6.974e-10,4.691e-06
icache.data_1_2_31__AOI22X0P5H7L_B1_1,1.2,4.690e-06,0.000e+00,6.974e-10,4.690e-06
icache.data_20_2_31__AOI22X0P5H7L_A0,1.2,4.689e-06,0.000e+00,6.974e-10,4.690e-06
icache.data_12_3_31__AOI22X0P5H7L_A0,1.2,4.689e-06,0.000e+00,6.974e-10,4.690e-06
icache.data_8_3_31__AOI22X0P5H7L_A0,1.2,4.689e-06,0.000e+00,6.974e-10,4.689e-06
icache.data_1_2_31__AOI22X0P5H7L_B1,1.2,4.688e-06,0.000e+00,6.974e-10,4.689e-06
icache.data_10_2_31__AOI22X0P5H7L_A0,1.2,4.688e-06,0.000e+00,6.974e-10,4.689e-06
icache.data_16_3_31__AOI22X0P5H7L_A0,1.2,4.688e-06,0.000e+00,6.974e-10,4.689e-06
icache.data_29_3_31__AOI22X0P5H7L_A0,1.2,4.688e-06,0.000e+00,6.974e-10,4.689e-06
icache.data_7_0_11__AOI22X0P5H7L_B1,1.2,4.688e-06,0.000e+00,6.975e-10,4.689e-06
icache.data_19_3_11__AOI22X0P5H7L_A0,1.2,4.688e-06,0.000e+00,6.975e-10,4.688e-06
icache.data_21_1_31__AOI22X0P5H7L_A0,1.2,4.687e-06,0.000e+00,6.974e-10,4.688e-06
icache.data_6_0_31__AOI22X0P5H7L_B1,1.2,4.687e-06,0.000e+00,6.974e-10,4.688e-06
icache.data_18_1_31__AOI22X0P5H7L_A0,1.2,4.687e-06,0.000e+00,6.974e-10,4.688e-06
io_perf_ifu_stall_axi_AOI211X6H7L_Y_B0_BUFX3H7L_A,1.2,4.685e-06,0.000e+00,2.186e-09,4.687e-06
icache.data_1_1_29__AOI22X0P5H7L_B1_1,1.2,4.686e-06,0.000e+00,6.974e-10,4.687e-06
icache.data_6_3_4__AOI22X0P5H7L_A0,1.2,4.686e-06,0.000e+00,6.974e-10,4.687e-06
icache.data_6_1_31__AOI22X0P5H7L_B1,1.2,4.685e-06,0.000e+00,6.974e-10,4.686e-06
icache.data_20_0_31__AOI22X0P5H7L_A0,1.2,4.685e-06,0.000e+00,6.974e-10,4.686e-06
icache.data_30_1_15__AOI22X0P5H7L_A0,1.2,4.685e-06,0.000e+00,6.974e-10,4.686e-06
icache.data_4_2_31__AOI22X0P5H7L_B1,1.2,4.685e-06,0.000e+00,6.974e-10,4.686e-06
icache.data_7_2_31__AOI22X0P5H7L_B1,1.2,4.685e-06,0.000e+00,6.974e-10,4.686e-06
