分支BTB组数,分支BTB相联度,jalBTB组数,jalBTB相联度,算法,总分支,正确,误预测,准确率(%),分支总数,分支正确,分支准确率(%),jal总数,jal正确,jal准确率(%)
32,1,32,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,4,64,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
4,4,32,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
32,4,4,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
32,4,64,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,1,4,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,4,16,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,4,16,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,4,16,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,4,32,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,4,32,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,4,16,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,4,32,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
4,1,8,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,4,64,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,4,64,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,4,8,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,4,64,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,1,4,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,4,8,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
4,1,8,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
4,1,16,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,1,4,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,4,8,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,2,8,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,1,32,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,1,8,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,4,4,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,1,8,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
4,1,16,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,1,16,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,4,4,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,2,4,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,1,16,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,2,64,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,2,8,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,2,8,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,4,64,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,2,16,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
4,1,4,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,2,16,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,2,16,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,4,64,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,2,32,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,2,32,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,4,64,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,2,32,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
4,1,4,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,2,64,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,1,8,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,4,32,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,2,64,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,4,4,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,4,32,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,4,4,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
4,1,8,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,4,4,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,4,8,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,4,32,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,4,8,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,4,8,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,4,16,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,4,16,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,2,8,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
4,2,4,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,2,32,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,2,4,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,2,32,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,1,32,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,2,4,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
4,1,32,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,2,16,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,2,4,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,2,16,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,1,64,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,2,4,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,2,16,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,2,4,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,2,4,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
4,1,64,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,2,16,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
4,1,4,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
4,1,64,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,2,8,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,2,16,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,2,8,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,2,8,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
4,1,64,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,2,8,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,2,16,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,2,8,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,1,64,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,1,32,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,1,16,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,1,64,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,4,4,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,1,32,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
4,1,16,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,2,64,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,2,64,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,1,32,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,1,64,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
4,2,4,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,2,64,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,2,32,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,2,4,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,2,32,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
4,1,32,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,1,64,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,1,64,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,1,64,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,2,64,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,1,64,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
8,1,32,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,2,32,4,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
16,2,32,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
4,1,32,2,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,2,4,1,AlwaysJump,276831713,200528576,76303137,72.44,244368073,168064936,68.78,32463640,32463640,100.00
64,4,32,2,BTFN,276831713,198307708,78524005,71.63,244368073,198307708,81.15,32463640,0,0.00
64,4,4,1,BTFN,276831713,198307708,78524005,71.63,244368073,198307708,81.15,32463640,0,0.00
64,4,64,1,BTFN,276831713,198307708,78524005,71.63,244368073,198307708,81.15,32463640,0,0.00
64,4,64,4,BTFN,276831713,198307708,78524005,71.63,244368073,198307708,81.15,32463640,0,0.00
64,4,64,2,BTFN,276831713,198307708,78524005,71.63,244368073,198307708,81.15,32463640,0,0.00
64,4,32,4,BTFN,276831713,198307708,78524005,71.63,244368073,198307708,81.15,32463640,0,0.00
64,4,32,1,BTFN,276831713,198307708,78524005,71.63,244368073,198307708,81.15,32463640,0,0.00
64,4,4,2,BTFN,276831713,198307708,78524005,71.63,244368073,198307708,81.15,32463640,0,0.00
64,4,16,4,BTFN,276831713,198307708,78524005,71.63,244368073,198307708,81.15,32463640,0,0.00
64,4,16,2,BTFN,276831713,198307708,78524005,71.63,244368073,198307708,81.15,32463640,0,0.00
64,4,4,4,BTFN,276831713,198307708,78524005,71.63,244368073,198307708,81.15,32463640,0,0.00
64,4,16,1,BTFN,276831713,198307708,78524005,71.63,244368073,198307708,81.15,32463640,0,0.00
64,4,8,4,BTFN,276831713,198307708,78524005,71.63,244368073,198307708,81.15,32463640,0,0.00
64,4,8,1,BTFN,276831713,198307708,78524005,71.63,244368073,198307708,81.15,32463640,0,0.00
64,4,8,2,BTFN,276831713,198307708,78524005,71.63,244368073,198307708,81.15,32463640,0,0.00
32,4,64,2,BTFN,276831713,198209479,78622234,71.60,244368073,198209479,81.11,32463640,0,0.00
32,4,64,1,BTFN,276831713,198209479,78622234,71.60,244368073,198209479,81.11,32463640,0,0.00
32,4,64,4,BTFN,276831713,198209479,78622234,71.60,244368073,198209479,81.11,32463640,0,0.00
32,4,32,4,BTFN,276831713,198209479,78622234,71.60,244368073,198209479,81.11,32463640,0,0.00
32,4,32,2,BTFN,276831713,198209479,78622234,71.60,244368073,198209479,81.11,32463640,0,0.00
32,4,32,1,BTFN,276831713,198209479,78622234,71.60,244368073,198209479,81.11,32463640,0,0.00
32,4,16,4,BTFN,276831713,198209479,78622234,71.60,244368073,198209479,81.11,32463640,0,0.00
32,4,16,2,BTFN,276831713,198209479,78622234,71.60,244368073,198209479,81.11,32463640,0,0.00
32,4,16,1,BTFN,276831713,198209479,78622234,71.60,244368073,198209479,81.11,32463640,0,0.00
32,4,8,4,BTFN,276831713,198209479,78622234,71.60,244368073,198209479,81.11,32463640,0,0.00
32,4,8,2,BTFN,276831713,198209479,78622234,71.60,244368073,198209479,81.11,32463640,0,0.00
32,4,8,1,BTFN,276831713,198209479,78622234,71.60,244368073,198209479,81.11,32463640,0,0.00
32,4,4,4,BTFN,276831713,198209479,78622234,71.60,244368073,198209479,81.11,32463640,0,0.00
32,4,4,2,BTFN,276831713,198209479,78622234,71.60,244368073,198209479,81.11,32463640,0,0.00
32,4,4,1,BTFN,276831713,198209479,78622234,71.60,244368073,198209479,81.11,32463640,0,0.00
32,1,32,1,BTFN,276831713,198165881,78665832,71.58,244368073,198165881,81.09,32463640,0,0.00
32,1,8,2,BTFN,276831713,198165881,78665832,71.58,244368073,198165881,81.09,32463640,0,0.00
32,1,64,4,BTFN,276831713,198165881,78665832,71.58,244368073,198165881,81.09,32463640,0,0.00
32,1,64,2,BTFN,276831713,198165881,78665832,71.58,244368073,198165881,81.09,32463640,0,0.00
32,1,64,1,BTFN,276831713,198165881,78665832,71.58,244368073,198165881,81.09,32463640,0,0.00
32,1,32,4,BTFN,276831713,198165881,78665832,71.58,244368073,198165881,81.09,32463640,0,0.00
32,1,32,2,BTFN,276831713,198165881,78665832,71.58,244368073,198165881,81.09,32463640,0,0.00
32,1,16,4,BTFN,276831713,198165881,78665832,71.58,244368073,198165881,81.09,32463640,0,0.00
32,1,16,2,BTFN,276831713,198165881,78665832,71.58,244368073,198165881,81.09,32463640,0,0.00
32,1,16,1,BTFN,276831713,198165881,78665832,71.58,244368073,198165881,81.09,32463640,0,0.00
32,1,4,1,BTFN,276831713,198165881,78665832,71.58,244368073,198165881,81.09,32463640,0,0.00
32,1,4,2,BTFN,276831713,198165881,78665832,71.58,244368073,198165881,81.09,32463640,0,0.00
32,1,8,4,BTFN,276831713,198165881,78665832,71.58,244368073,198165881,81.09,32463640,0,0.00
32,1,4,4,BTFN,276831713,198165881,78665832,71.58,244368073,198165881,81.09,32463640,0,0.00
32,1,8,1,BTFN,276831713,198165881,78665832,71.58,244368073,198165881,81.09,32463640,0,0.00
32,2,64,4,BTFN,276831713,198165848,78665865,71.58,244368073,198165848,81.09,32463640,0,0.00
32,2,64,1,BTFN,276831713,198165848,78665865,71.58,244368073,198165848,81.09,32463640,0,0.00
32,2,64,2,BTFN,276831713,198165848,78665865,71.58,244368073,198165848,81.09,32463640,0,0.00
32,2,32,4,BTFN,276831713,198165848,78665865,71.58,244368073,198165848,81.09,32463640,0,0.00
32,2,32,2,BTFN,276831713,198165848,78665865,71.58,244368073,198165848,81.09,32463640,0,0.00
32,2,4,1,BTFN,276831713,198165848,78665865,71.58,244368073,198165848,81.09,32463640,0,0.00
32,2,32,1,BTFN,276831713,198165848,78665865,71.58,244368073,198165848,81.09,32463640,0,0.00
32,2,8,2,BTFN,276831713,198165848,78665865,71.58,244368073,198165848,81.09,32463640,0,0.00
32,2,16,2,BTFN,276831713,198165848,78665865,71.58,244368073,198165848,81.09,32463640,0,0.00
32,2,4,4,BTFN,276831713,198165848,78665865,71.58,244368073,198165848,81.09,32463640,0,0.00
32,2,16,1,BTFN,276831713,198165848,78665865,71.58,244368073,198165848,81.09,32463640,0,0.00
32,2,4,2,BTFN,276831713,198165848,78665865,71.58,244368073,198165848,81.09,32463640,0,0.00
32,2,16,4,BTFN,276831713,198165848,78665865,71.58,244368073,198165848,81.09,32463640,0,0.00
32,2,8,4,BTFN,276831713,198165848,78665865,71.58,244368073,198165848,81.09,32463640,0,0.00
32,2,8,1,BTFN,276831713,198165848,78665865,71.58,244368073,198165848,81.09,32463640,0,0.00
64,2,64,1,BTFN,276831713,198142353,78689360,71.58,244368073,198142353,81.08,32463640,0,0.00
64,2,32,4,BTFN,276831713,198142353,78689360,71.58,244368073,198142353,81.08,32463640,0,0.00
64,2,32,2,BTFN,276831713,198142353,78689360,71.58,244368073,198142353,81.08,32463640,0,0.00
64,2,64,2,BTFN,276831713,198142353,78689360,71.58,244368073,198142353,81.08,32463640,0,0.00
64,2,32,1,BTFN,276831713,198142353,78689360,71.58,244368073,198142353,81.08,32463640,0,0.00
64,2,16,4,BTFN,276831713,198142353,78689360,71.58,244368073,198142353,81.08,32463640,0,0.00
64,2,64,4,BTFN,276831713,198142353,78689360,71.58,244368073,198142353,81.08,32463640,0,0.00
64,2,4,4,BTFN,276831713,198142353,78689360,71.58,244368073,198142353,81.08,32463640,0,0.00
64,2,16,2,BTFN,276831713,198142353,78689360,71.58,244368073,198142353,81.08,32463640,0,0.00
64,2,8,1,BTFN,276831713,198142353,78689360,71.58,244368073,198142353,81.08,32463640,0,0.00
64,2,16,1,BTFN,276831713,198142353,78689360,71.58,244368073,198142353,81.08,32463640,0,0.00
64,2,4,1,BTFN,276831713,198142353,78689360,71.58,244368073,198142353,81.08,32463640,0,0.00
64,2,8,4,BTFN,276831713,198142353,78689360,71.58,244368073,198142353,81.08,32463640,0,0.00
64,2,8,2,BTFN,276831713,198142353,78689360,71.58,244368073,198142353,81.08,32463640,0,0.00
64,2,4,2,BTFN,276831713,198142353,78689360,71.58,244368073,198142353,81.08,32463640,0,0.00
64,1,8,1,BTFN,276831713,198122962,78708751,71.57,244368073,198122962,81.08,32463640,0,0.00
64,1,64,1,BTFN,276831713,198122962,78708751,71.57,244368073,198122962,81.08,32463640,0,0.00
64,1,64,2,BTFN,276831713,198122962,78708751,71.57,244368073,198122962,81.08,32463640,0,0.00
64,1,4,1,BTFN,276831713,198122962,78708751,71.57,244368073,198122962,81.08,32463640,0,0.00
64,1,4,2,BTFN,276831713,198122962,78708751,71.57,244368073,198122962,81.08,32463640,0,0.00
64,1,32,4,BTFN,276831713,198122962,78708751,71.57,244368073,198122962,81.08,32463640,0,0.00
64,1,4,4,BTFN,276831713,198122962,78708751,71.57,244368073,198122962,81.08,32463640,0,0.00
64,1,16,1,BTFN,276831713,198122962,78708751,71.57,244368073,198122962,81.08,32463640,0,0.00
64,1,64,4,BTFN,276831713,198122962,78708751,71.57,244368073,198122962,81.08,32463640,0,0.00
64,1,8,2,BTFN,276831713,198122962,78708751,71.57,244368073,198122962,81.08,32463640,0,0.00
64,1,32,2,BTFN,276831713,198122962,78708751,71.57,244368073,198122962,81.08,32463640,0,0.00
64,1,8,4,BTFN,276831713,198122962,78708751,71.57,244368073,198122962,81.08,32463640,0,0.00
64,1,16,4,BTFN,276831713,198122962,78708751,71.57,244368073,198122962,81.08,32463640,0,0.00
64,1,16,2,BTFN,276831713,198122962,78708751,71.57,244368073,198122962,81.08,32463640,0,0.00
64,1,32,1,BTFN,276831713,198122962,78708751,71.57,244368073,198122962,81.08,32463640,0,0.00
16,4,16,4,BTFN,276831713,197041934,79789779,71.18,244368073,197041934,80.63,32463640,0,0.00
16,4,64,4,BTFN,276831713,197041934,79789779,71.18,244368073,197041934,80.63,32463640,0,0.00
16,4,64,2,BTFN,276831713,197041934,79789779,71.18,244368073,197041934,80.63,32463640,0,0.00
16,4,64,1,BTFN,276831713,197041934,79789779,71.18,244368073,197041934,80.63,32463640,0,0.00
16,4,32,4,BTFN,276831713,197041934,79789779,71.18,244368073,197041934,80.63,32463640,0,0.00
16,4,32,2,BTFN,276831713,197041934,79789779,71.18,244368073,197041934,80.63,32463640,0,0.00
16,4,32,1,BTFN,276831713,197041934,79789779,71.18,244368073,197041934,80.63,32463640,0,0.00
16,4,4,1,BTFN,276831713,197041934,79789779,71.18,244368073,197041934,80.63,32463640,0,0.00
16,4,16,2,BTFN,276831713,197041934,79789779,71.18,244368073,197041934,80.63,32463640,0,0.00
16,4,16,1,BTFN,276831713,197041934,79789779,71.18,244368073,197041934,80.63,32463640,0,0.00
16,4,8,4,BTFN,276831713,197041934,79789779,71.18,244368073,197041934,80.63,32463640,0,0.00
16,4,8,2,BTFN,276831713,197041934,79789779,71.18,244368073,197041934,80.63,32463640,0,0.00
16,4,8,1,BTFN,276831713,197041934,79789779,71.18,244368073,197041934,80.63,32463640,0,0.00
16,4,4,4,BTFN,276831713,197041934,79789779,71.18,244368073,197041934,80.63,32463640,0,0.00
16,4,4,2,BTFN,276831713,197041934,79789779,71.18,244368073,197041934,80.63,32463640,0,0.00
16,2,32,4,BTFN,276831713,197041430,79790283,71.18,244368073,197041430,80.63,32463640,0,0.00
16,2,16,4,BTFN,276831713,197041430,79790283,71.18,244368073,197041430,80.63,32463640,0,0.00
16,2,8,1,BTFN,276831713,197041430,79790283,71.18,244368073,197041430,80.63,32463640,0,0.00
16,2,32,1,BTFN,276831713,197041430,79790283,71.18,244368073,197041430,80.63,32463640,0,0.00
16,2,8,2,BTFN,276831713,197041430,79790283,71.18,244368073,197041430,80.63,32463640,0,0.00
16,2,16,2,BTFN,276831713,197041430,79790283,71.18,244368073,197041430,80.63,32463640,0,0.00
16,2,4,4,BTFN,276831713,197041430,79790283,71.18,244368073,197041430,80.63,32463640,0,0.00
16,2,32,2,BTFN,276831713,197041430,79790283,71.18,244368073,197041430,80.63,32463640,0,0.00
16,2,4,2,BTFN,276831713,197041430,79790283,71.18,244368073,197041430,80.63,32463640,0,0.00
16,2,16,1,BTFN,276831713,197041430,79790283,71.18,244368073,197041430,80.63,32463640,0,0.00
16,2,64,1,BTFN,276831713,197041430,79790283,71.18,244368073,197041430,80.63,32463640,0,0.00
16,2,64,4,BTFN,276831713,197041430,79790283,71.18,244368073,197041430,80.63,32463640,0,0.00
16,2,8,4,BTFN,276831713,197041430,79790283,71.18,244368073,197041430,80.63,32463640,0,0.00
16,2,4,1,BTFN,276831713,197041430,79790283,71.18,244368073,197041430,80.63,32463640,0,0.00
16,2,64,2,BTFN,276831713,197041430,79790283,71.18,244368073,197041430,80.63,32463640,0,0.00
16,1,64,1,BTFN,276831713,197013568,79818145,71.17,244368073,197013568,80.62,32463640,0,0.00
16,1,32,4,BTFN,276831713,197013568,79818145,71.17,244368073,197013568,80.62,32463640,0,0.00
16,1,4,1,BTFN,276831713,197013568,79818145,71.17,244368073,197013568,80.62,32463640,0,0.00
16,1,64,4,BTFN,276831713,197013568,79818145,71.17,244368073,197013568,80.62,32463640,0,0.00
16,1,32,2,BTFN,276831713,197013568,79818145,71.17,244368073,197013568,80.62,32463640,0,0.00
16,1,4,2,BTFN,276831713,197013568,79818145,71.17,244368073,197013568,80.62,32463640,0,0.00
16,1,4,4,BTFN,276831713,197013568,79818145,71.17,244368073,197013568,80.62,32463640,0,0.00
16,1,8,1,BTFN,276831713,197013568,79818145,71.17,244368073,197013568,80.62,32463640,0,0.00
16,1,8,2,BTFN,276831713,197013568,79818145,71.17,244368073,197013568,80.62,32463640,0,0.00
16,1,8,4,BTFN,276831713,197013568,79818145,71.17,244368073,197013568,80.62,32463640,0,0.00
16,1,16,1,BTFN,276831713,197013568,79818145,71.17,244368073,197013568,80.62,32463640,0,0.00
16,1,32,1,BTFN,276831713,197013568,79818145,71.17,244368073,197013568,80.62,32463640,0,0.00
16,1,16,2,BTFN,276831713,197013568,79818145,71.17,244368073,197013568,80.62,32463640,0,0.00
16,1,16,4,BTFN,276831713,197013568,79818145,71.17,244368073,197013568,80.62,32463640,0,0.00
16,1,64,2,BTFN,276831713,197013568,79818145,71.17,244368073,197013568,80.62,32463640,0,0.00
4,4,64,4,BTFN+SplitJal,276831713,195573097,81258616,70.65,244368073,163109652,66.75,32463640,32463445,100.00
4,1,64,4,BTFN+SplitJal,276831713,195573096,81258617,70.65,244368073,163109651,66.75,32463640,32463445,100.00
4,2,64,4,BTFN+SplitJal,276831713,195573095,81258618,70.65,244368073,163109650,66.75,32463640,32463445,100.00
4,4,64,2,BTFN+SplitJal,276831713,195573051,81258662,70.65,244368073,163109652,66.75,32463640,32463399,100.00
4,1,64,2,BTFN+SplitJal,276831713,195573050,81258663,70.65,244368073,163109651,66.75,32463640,32463399,100.00
4,2,64,2,BTFN+SplitJal,276831713,195573049,81258664,70.65,244368073,163109650,66.75,32463640,32463399,100.00
4,4,64,1,BTFN+SplitJal,276831713,195572932,81258781,70.65,244368073,163109652,66.75,32463640,32463280,100.00
