record_type,step,pc,inst,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,mem_access,mem_width,pa_shifted,va_raw,value
STEP,5555,0x00000f6c,0xfef10923,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0xffff7fff,,,,,
MEM,5555,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003db,0x00000f6c,0xfef10923
MEM,5555,,,,,,,,,,,,,,,,,,,WRITE,BYTE,0x000147f4,0x00051fd2,0x000000ff
STEP,5556,0x00000f70,0xfef12423,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0xffff7fff,,,,,
MEM,5556,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003dc,0x00000f70,0xfef12423
MEM,5556,,,,,,,,,,,,,,,,,,,WRITE,WORD,0x000147f2,0x00051fc8,0xffff7fff
STEP,5557,0x00000f74,0xfe914203,0x00000000,0x00001108,0x00051fe0,0x00000000,0x0000007f,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0xffff7fff,,,,,
MEM,5557,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003dd,0x00000f74,0xfe914203
MEM,5557,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f2,0x00051fc9,0x0000007f
STEP,5558,0x00000f78,0xfe4109a3,0x00000000,0x00001108,0x00051fe0,0x00000000,0x0000007f,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0xffff7fff,,,,,
MEM,5558,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003de,0x00000f78,0xfe4109a3
MEM,5558,,,,,,,,,,,,,,,,,,,WRITE,BYTE,0x000147f4,0x00051fd3,0x0000007f
STEP,5559,0x00000f7c,0xff012783,0x00000000,0x00001108,0x00051fe0,0x00000000,0x0000007f,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5559,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003df,0x00000f7c,0xff012783
MEM,5559,,,,,,,,,,,,,,,,,,,READ,WORD,0x000147f4,0x00051fd0,0x7fff0000
STEP,5560,0x00000f80,0xfe812e23,0x00000000,0x00001108,0x00051fe0,0x00000000,0x0000007f,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5560,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003e0,0x00000f80,0xfe812e23
MEM,5560,,,,,,,,,,,,,,,,,,,WRITE,WORD,0x000147f7,0x00051fdc,0x000496b0
STEP,5561,0x00000f84,0xfef12823,0x00000000,0x00001108,0x00051fe0,0x00000000,0x0000007f,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5561,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003e1,0x00000f84,0xfef12823
MEM,5561,,,,,,,,,,,,,,,,,,,WRITE,WORD,0x000147f4,0x00051fd0,0x7fff0000
STEP,5562,0x00000f88,0x0003d437,0x00000000,0x00001108,0x00051fe0,0x00000000,0x0000007f,0x00000000,0x00000000,0x00000000,0x0003d000,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5562,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003e2,0x00000f88,0x0003d437
STEP,5563,0x00000f8c,0x60040413,0x00000000,0x00001108,0x00051fe0,0x00000000,0x0000007f,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5563,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003e3,0x00000f8c,0x60040413
STEP,5564,0x00000f90,0xff214203,0x00000000,0x00001108,0x00051fe0,0x00000000,0x000000ff,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5564,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003e4,0x00000f90,0xff214203
MEM,5564,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f4,0x00051fd2,0x000000ff
STEP,5565,0x00000f94,0x00420233,0x00000000,0x00001108,0x00051fe0,0x00000000,0x000001fe,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5565,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003e5,0x00000f94,0x00420233
STEP,5566,0x00000f98,0x00420233,0x00000000,0x00001108,0x00051fe0,0x00000000,0x000003fc,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5566,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003e6,0x00000f98,0x00420233
STEP,5567,0x00000f9c,0x00440233,0x00000000,0x00001108,0x00051fe0,0x00000000,0x0003d9fc,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5567,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003e7,0x00000f9c,0x00440233
STEP,5568,0x00000fa0,0x00022203,0x00000000,0x00001108,0x00051fe0,0x00000000,0x0000ff00,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5568,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003e8,0x00000fa0,0x00022203
MEM,5568,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000f67f,0x0003d9fc,0x0000ff00
STEP,5569,0x00000fa4,0xfe412623,0x00000000,0x00001108,0x00051fe0,0x00000000,0x0000ff00,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5569,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003e9,0x00000fa4,0xfe412623
MEM,5569,,,,,,,,,,,,,,,,,,,WRITE,WORD,0x000147f3,0x00051fcc,0x0000ff00
STEP,5570,0x00000fa8,0xff114203,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5570,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003ea,0x00000fa8,0xff114203
MEM,5570,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f4,0x00051fd1,0x00000000
STEP,5571,0x00000fac,0x00420233,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5571,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003eb,0x00000fac,0x00420233
STEP,5572,0x00000fb0,0x00420233,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5572,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003ec,0x00000fb0,0x00420233
STEP,5573,0x00000fb4,0x00440233,0x00000000,0x00001108,0x00051fe0,0x00000000,0x0003d600,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5573,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003ed,0x00000fb4,0x00440233
STEP,5574,0x00000fb8,0x00022203,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5574,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003ee,0x00000fb8,0x00022203
MEM,5574,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000f580,0x0003d600,0x00000000
STEP,5575,0x00000fbc,0xfe412423,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5575,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003ef,0x00000fbc,0xfe412423
MEM,5575,,,,,,,,,,,,,,,,,,,WRITE,WORD,0x000147f2,0x00051fc8,0x00000000
STEP,5576,0x00000fc0,0xff014203,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5576,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003f0,0x00000fc0,0xff014203
MEM,5576,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f4,0x00051fd0,0x00000000
STEP,5577,0x00000fc4,0x00420233,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5577,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003f1,0x00000fc4,0x00420233
STEP,5578,0x00000fc8,0x00420233,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5578,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003f2,0x00000fc8,0x00420233
STEP,5579,0x00000fcc,0x00440233,0x00000000,0x00001108,0x00051fe0,0x00000000,0x0003d600,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5579,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003f3,0x00000fcc,0x00440233
STEP,5580,0x00000fd0,0x00022203,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5580,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003f4,0x00000fd0,0x00022203
MEM,5580,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000f580,0x0003d600,0x00000000
STEP,5581,0x00000fd4,0xfe412223,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5581,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003f5,0x00000fd4,0xfe412223
MEM,5581,,,,,,,,,,,,,,,,,,,WRITE,WORD,0x000147f1,0x00051fc4,0x00000000
STEP,5582,0x00000fd8,0xfed14183,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5582,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003f6,0x00000fd8,0xfed14183
MEM,5582,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f3,0x00051fcd,0x000000ff
STEP,5583,0x00000fdc,0xfea14203,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5583,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003f7,0x00000fdc,0xfea14203
MEM,5583,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f2,0x00051fca,0x00000000
STEP,5584,0x00000fe0,0x004181b3,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5584,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003f8,0x00000fe0,0x004181b3
STEP,5585,0x00000fe4,0xfe714203,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5585,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003f9,0x00000fe4,0xfe714203
MEM,5585,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f1,0x00051fc7,0x00000000
STEP,5586,0x00000fe8,0x004181b3,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5586,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003fa,0x00000fe8,0x004181b3
STEP,5587,0x00000fec,0xfe312223,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5587,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003fb,0x00000fec,0xfe312223
MEM,5587,,,,,,,,,,,,,,,,,,,WRITE,WORD,0x000147f1,0x00051fc4,0x000000ff
STEP,5588,0x00000ff0,0xfee14183,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5588,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003fc,0x00000ff0,0xfee14183
MEM,5588,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f3,0x00051fce,0x00000000
STEP,5589,0x00000ff4,0xfeb14203,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5589,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003fd,0x00000ff4,0xfeb14203
MEM,5589,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f2,0x00051fcb,0x00000000
STEP,5590,0x00000ff8,0x004181b3,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5590,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003fe,0x00000ff8,0x004181b3
STEP,5591,0x00000ffc,0xfe3102a3,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5591,,,,,,,,,,,,,,,,,,,READ,WORD,0x000003ff,0x00000ffc,0xfe3102a3
MEM,5591,,,,,,,,,,,,,,,,,,,WRITE,BYTE,0x000147f1,0x00051fc5,0x00000000
STEP,5592,0x00001000,0xfef14183,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5592,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000400,0x00001000,0xfef14183
MEM,5592,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f3,0x00051fcf,0x00000000
STEP,5593,0x00001004,0xfe310323,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5593,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000401,0x00001004,0xfe310323
MEM,5593,,,,,,,,,,,,,,,,,,,WRITE,BYTE,0x000147f1,0x00051fc6,0x00000000
STEP,5594,0x00001008,0xfe412183,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00000000,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5594,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000402,0x00001008,0xfe412183
MEM,5594,,,,,,,,,,,,,,,,,,,READ,WORD,0x000147f1,0x00051fc4,0x000000ff
STEP,5595,0x0000100c,0xff314203,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x0000007f,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5595,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000403,0x0000100c,0xff314203
MEM,5595,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f4,0x00051fd3,0x0000007f
STEP,5596,0x00001010,0x00420233,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x000000fe,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5596,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000404,0x00001010,0x00420233
STEP,5597,0x00001014,0x00420233,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x000001fc,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5597,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000405,0x00001014,0x00420233
STEP,5598,0x00001018,0x00440233,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x0003d7fc,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5598,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000406,0x00001018,0x00440233
STEP,5599,0x0000101c,0x00022203,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00007f00,0x00000000,0x00000000,0x00000000,0x0003d600,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5599,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000407,0x0000101c,0x00022203
MEM,5599,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000f5ff,0x0003d7fc,0x00007f00
STEP,5600,0x00001020,0xffc12403,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00007f00,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x7fff0000,,,,,
MEM,5600,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000408,0x00001020,0xffc12403
MEM,5600,,,,,,,,,,,,,,,,,,,READ,WORD,0x000147f7,0x00051fdc,0x000496b0
STEP,5601,0x00001024,0x004187b3,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00007f00,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5601,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000409,0x00001024,0x004187b3
STEP,5602,0x00001028,0xfe312a23,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00007f00,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5602,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000040a,0x00001028,0xfe312a23
MEM,5602,,,,,,,,,,,,,,,,,,,WRITE,WORD,0x000147f5,0x00051fd4,0x000000ff
STEP,5603,0x0000102c,0xfef12423,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00007f00,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5603,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000040b,0x0000102c,0xfef12423
MEM,5603,,,,,,,,,,,,,,,,,,,WRITE,WORD,0x000147f2,0x00051fc8,0x00007fff
STEP,5604,0x00001030,0x00031237,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00031000,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5604,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000040c,0x00001030,0x00031237
STEP,5605,0x00001034,0x50020213,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5605,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000040d,0x00001034,0x50020213
STEP,5606,0x00001038,0xfeb14183,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5606,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000040e,0x00001038,0xfeb14183
MEM,5606,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f2,0x00051fcb,0x00000000
STEP,5607,0x0000103c,0x004181b3,0x00000000,0x00001108,0x00051fe0,0x00031500,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5607,,,,,,,,,,,,,,,,,,,READ,WORD,0x0000040f,0x0000103c,0x004181b3
STEP,5608,0x00001040,0x0001c183,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5608,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000410,0x00001040,0x0001c183
MEM,5608,,,,,,,,,,,,,,,,,,,READ,BYTE,0x0000c540,0x00031500,0x000000ff
STEP,5609,0x00001044,0xfe3103a3,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5609,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000411,0x00001044,0xfe3103a3
MEM,5609,,,,,,,,,,,,,,,,,,,WRITE,BYTE,0x000147f1,0x00051fc7,0x000000ff
STEP,5610,0x00001048,0xfea14183,0x00000000,0x00001108,0x00051fe0,0x00000000,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5610,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000412,0x00001048,0xfea14183
MEM,5610,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f2,0x00051fca,0x00000000
STEP,5611,0x0000104c,0x004181b3,0x00000000,0x00001108,0x00051fe0,0x00031500,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5611,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000413,0x0000104c,0x004181b3
STEP,5612,0x00001050,0x0001c183,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5612,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000414,0x00001050,0x0001c183
MEM,5612,,,,,,,,,,,,,,,,,,,READ,BYTE,0x0000c540,0x00031500,0x000000ff
STEP,5613,0x00001054,0xfe310323,0x00000000,0x00001108,0x00051fe0,0x000000ff,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5613,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000415,0x00001054,0xfe310323
MEM,5613,,,,,,,,,,,,,,,,,,,WRITE,BYTE,0x000147f1,0x00051fc6,0x000000ff
STEP,5614,0x00001058,0xfe914183,0x00000000,0x00001108,0x00051fe0,0x0000007f,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5614,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000416,0x00001058,0xfe914183
MEM,5614,,,,,,,,,,,,,,,,,,,READ,BYTE,0x000147f2,0x00051fc9,0x0000007f
STEP,5615,0x0000105c,0x004181b3,0x00000000,0x00001108,0x00051fe0,0x0003157f,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5615,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000417,0x0000105c,0x004181b3
STEP,5616,0x00001060,0x0001c183,0x00000000,0x00001108,0x00051fe0,0x00000080,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5616,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000418,0x00001060,0x0001c183
MEM,5616,,,,,,,,,,,,,,,,,,,READ,BYTE,0x0000c55f,0x0003157f,0x00000080
STEP,5617,0x00001064,0xfe3102a3,0x00000000,0x00001108,0x00051fe0,0x00000080,0x00031500,0x00000000,0x00000000,0x00000000,0x000496b0,0x0000000f,0x00007fff,0x00000000,0x000496bd,0x0004966c,0x00810080,0x00007fff,,,,,
MEM,5617,,,,,,,,,,,,,,,,,,,READ,WORD,0x00000419,0x00001064,0xfe3102a3
MEM,5617,,,,,,,,,,,,,,,,,,,WRITE,BYTE,0x000147f1,0x00051fc5,0x00000080
