块大小,块总数,容量(B),相联度,替换策略,总访问,命中,缺失,强制缺失,容量缺失,冲突缺失,命中率,缺失代价(事务数)
8,64,512,8,random,3,1,2,2,0,0,33.33%,4
8,128,1024,1,fifo,3,1,2,2,0,0,33.33%,4
8,128,1024,1,lru,3,1,2,2,0,0,33.33%,4
8,128,1024,1,random,3,1,2,2,0,0,33.33%,4
8,128,1024,2,fifo,3,1,2,2,0,0,33.33%,4
8,128,1024,2,lru,3,1,2,2,0,0,33.33%,4
8,128,1024,2,random,3,1,2,2,0,0,33.33%,4
8,128,1024,4,fifo,3,1,2,2,0,0,33.33%,4
8,128,1024,4,lru,3,1,2,2,0,0,33.33%,4
8,128,1024,4,random,3,1,2,2,0,0,33.33%,4
8,128,1024,8,fifo,3,1,2,2,0,0,33.33%,4
8,128,1024,8,lru,3,1,2,2,0,0,33.33%,4
8,256,2048,1,fifo,3,1,2,2,0,0,33.33%,4
4,32,128,1,lru,3,0,3,3,0,0,0.00%,3
4,32,128,1,fifo,3,0,3,3,0,0,0.00%,3
4,16,64,8,random,3,0,3,3,0,0,0.00%,3
4,16,64,8,lru,3,0,3,3,0,0,0.00%,3
4,16,64,8,fifo,3,0,3,3,0,0,0.00%,3
4,16,64,4,random,3,0,3,3,0,0,0.00%,3
4,16,64,4,lru,3,0,3,3,0,0,0.00%,3
4,16,64,4,fifo,3,0,3,3,0,0,0.00%,3
4,16,64,2,random,3,0,3,3,0,0,0.00%,3
4,16,64,2,lru,3,0,3,3,0,0,0.00%,3
4,16,64,2,fifo,3,0,3,3,0,0,0.00%,3
4,256,1024,1,lru,3,0,3,3,0,0,0.00%,3
4,32,128,1,random,3,0,3,3,0,0,0.00%,3
4,32,128,2,fifo,3,0,3,3,0,0,0.00%,3
4,32,128,2,lru,3,0,3,3,0,0,0.00%,3
4,32,128,2,random,3,0,3,3,0,0,0.00%,3
4,32,128,4,fifo,3,0,3,3,0,0,0.00%,3
4,32,128,4,lru,3,0,3,3,0,0,0.00%,3
4,32,128,4,random,3,0,3,3,0,0,0.00%,3
4,32,128,8,fifo,3,0,3,3,0,0,0.00%,3
4,32,128,8,lru,3,0,3,3,0,0,0.00%,3
4,32,128,8,random,3,0,3,3,0,0,0.00%,3
4,64,256,1,fifo,3,0,3,3,0,0,0.00%,3
4,64,256,1,lru,3,0,3,3,0,0,0.00%,3
4,8,32,2,fifo,3,0,3,3,0,0,0.00%,3
4,4,16,1,lru,3,0,3,3,0,0,0.00%,3
4,4,16,1,random,3,0,3,3,0,0,0.00%,3
4,4,16,2,fifo,3,0,3,3,0,0,0.00%,3
4,4,16,2,lru,3,0,3,3,0,0,0.00%,3
4,4,16,2,random,3,0,3,3,0,0,0.00%,3
4,4,16,4,fifo,3,0,3,3,0,0,0.00%,3
4,4,16,4,lru,3,0,3,3,0,0,0.00%,3
4,4,16,4,random,3,0,3,3,0,0,0.00%,3
4,8,32,1,fifo,3,0,3,3,0,0,0.00%,3
4,8,32,1,lru,3,0,3,3,0,0,0.00%,3
4,8,32,1,random,3,0,3,3,0,0,0.00%,3
4,16,64,1,random,3,0,3,3,0,0,0.00%,3
4,8,32,2,lru,3,0,3,3,0,0,0.00%,3
4,8,32,2,random,3,0,3,3,0,0,0.00%,3
4,8,32,4,fifo,3,0,3,3,0,0,0.00%,3
4,8,32,4,lru,3,0,3,3,0,0,0.00%,3
4,8,32,4,random,3,0,3,3,0,0,0.00%,3
4,8,32,8,fifo,3,0,3,3,0,0,0.00%,3
4,8,32,8,lru,3,0,3,3,0,0,0.00%,3
4,8,32,8,random,3,0,3,3,0,0,0.00%,3
4,16,64,1,fifo,3,0,3,3,0,0,0.00%,3
4,16,64,1,lru,3,0,3,3,0,0,0.00%,3
4,512,2048,1,random,3,0,3,3,0,0,0.00%,3
4,256,1024,2,fifo,3,0,3,3,0,0,0.00%,3
4,256,1024,2,lru,3,0,3,3,0,0,0.00%,3
4,256,1024,2,random,3,0,3,3,0,0,0.00%,3
4,256,1024,4,fifo,3,0,3,3,0,0,0.00%,3
4,256,1024,4,lru,3,0,3,3,0,0,0.00%,3
4,256,1024,4,random,3,0,3,3,0,0,0.00%,3
4,256,1024,8,fifo,3,0,3,3,0,0,0.00%,3
4,256,1024,8,lru,3,0,3,3,0,0,0.00%,3
4,256,1024,8,random,3,0,3,3,0,0,0.00%,3
4,512,2048,1,fifo,3,0,3,3,0,0,0.00%,3
4,512,2048,1,lru,3,0,3,3,0,0,0.00%,3
4,256,1024,1,random,3,0,3,3,0,0,0.00%,3
4,512,2048,2,fifo,3,0,3,3,0,0,0.00%,3
4,512,2048,2,lru,3,0,3,3,0,0,0.00%,3
4,512,2048,2,random,3,0,3,3,0,0,0.00%,3
4,512,2048,4,fifo,3,0,3,3,0,0,0.00%,3
4,512,2048,4,lru,3,0,3,3,0,0,0.00%,3
4,512,2048,4,random,3,0,3,3,0,0,0.00%,3
4,512,2048,8,fifo,3,0,3,3,0,0,0.00%,3
4,512,2048,8,lru,3,0,3,3,0,0,0.00%,3
4,512,2048,8,random,3,0,3,3,0,0,0.00%,3
4,4,16,1,fifo,3,0,3,3,0,0,0.00%,3
4,128,512,1,random,3,0,3,3,0,0,0.00%,3
4,64,256,2,fifo,3,0,3,3,0,0,0.00%,3
4,64,256,2,lru,3,0,3,3,0,0,0.00%,3
4,64,256,2,random,3,0,3,3,0,0,0.00%,3
4,64,256,4,fifo,3,0,3,3,0,0,0.00%,3
4,64,256,4,lru,3,0,3,3,0,0,0.00%,3
4,64,256,4,random,3,0,3,3,0,0,0.00%,3
4,64,256,8,fifo,3,0,3,3,0,0,0.00%,3
4,64,256,8,lru,3,0,3,3,0,0,0.00%,3
4,64,256,8,random,3,0,3,3,0,0,0.00%,3
4,128,512,1,fifo,3,0,3,3,0,0,0.00%,3
4,128,512,1,lru,3,0,3,3,0,0,0.00%,3
4,64,256,1,random,3,0,3,3,0,0,0.00%,3
4,128,512,2,fifo,3,0,3,3,0,0,0.00%,3
4,128,512,2,lru,3,0,3,3,0,0,0.00%,3
4,128,512,2,random,3,0,3,3,0,0,0.00%,3
4,128,512,4,fifo,3,0,3,3,0,0,0.00%,3
4,128,512,4,lru,3,0,3,3,0,0,0.00%,3
4,128,512,4,random,3,0,3,3,0,0,0.00%,3
4,128,512,8,fifo,3,0,3,3,0,0,0.00%,3
4,128,512,8,lru,3,0,3,3,0,0,0.00%,3
4,128,512,8,random,3,0,3,3,0,0,0.00%,3
4,256,1024,1,fifo,3,0,3,3,0,0,0.00%,3
